q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
15;7;40;30;0;-17;-15;-6
12;20;33;31;-9;-18;-16;-14
47;5;45;15;-13;-3;-8;-8
24;13;33;38;-19;-18;-11;-13
11;20;12;35;-12;0;-18;-5
31;29;45;6;-18;-7;0;-7
48;0;6;34;-17;-20;-8;-3
30;0;9;9;-11;-20;-15;-8
21;49;3;46;-14;-6;-9;-8
6;26;21;25;-12;-16;0;-12
15;46;1;10;-11;-4;-18;-17
18;34;24;49;0;-12;-8;-12
11;9;20;49;-19;-15;-8;-3
3;38;19;36;-4;0;-9;-9
7;32;35;27;-18;-1;-5;-5
8;49;36;12;-6;-14;-1;-6
8;26;35;22;-16;-5;-1;-8
18;17;23;12;-10;-20;-7;-5
41;31;30;22;-19;-15;-1;-1
5;44;44;47;-17;-15;-16;-7
21;10;4;17;-14;-20;-14;-2
32;25;36;19;-19;-18;-13;-14
1;3;16;4;-7;-20;-13;-5
44;36;35;21;-14;-16;-17;-5
13;4;43;7;-6;-9;-1;-20
7;40;35;48;-19;-10;-4;-15
20;38;40;39;0;-18;-16;-20
40;3;29;12;-13;-2;-9;-17
16;15;15;7;-13;-16;-20;-1
31;14;23;4;-17;-8;0;-7
17;18;24;14;-1;0;-20;-6
40;32;18;40;-18;-18;0;-9
30;36;37;2;-3;-13;-5;-7
22;47;18;18;-15;-19;-7;-20
32;18;18;6;-3;-4;-12;-10
48;35;9;37;-5;-20;-20;-19
9;45;22;40;-2;-14;-9;-17
2;17;1;17;-8;-3;-4;-15
13;16;47;46;-13;-13;0;-6
10;44;3;16;-3;-6;-1;-7
45;36;45;39;-10;-13;-13;-16
13;34;23;7;-20;-1;-19;-16
35;13;28;36;-13;-2;-3;0
32;19;21;41;-19;-18;-20;-17
49;33;45;37;-10;-18;-15;-20
39;8;40;24;-16;-16;-20;-5
30;35;16;7;-20;-1;0;-15
2;16;15;38;-10;-10;-5;-4
41;32;3;11;-7;-9;-10;-7
43;20;2;38;-19;-4;-9;-20
40;16;7;34;-5;-12;-5;-3
5;11;16;16;-14;-2;-11;-8
25;25;19;7;-20;-14;-19;-15
48;43;12;48;-17;-8;-17;-2
36;20;1;2;-20;-20;-3;-15
16;2;31;28;-1;-12;-9;-5
24;37;6;12;-8;0;-13;-20
25;35;37;27;-12;-11;-1;-13
44;11;3;38;-18;-19;-9;-18
33;0;46;13;-16;-19;-18;-9
35;23;30;29;-15;-13;-19;-16
42;1;34;36;-9;-11;-15;-19
18;38;25;43;-1;-6;-10;-9
2;28;29;42;0;-2;-1;-12
38;24;13;47;-11;-11;-16;-14
17;39;42;24;-2;-5;-10;-12
23;26;27;24;-9;-16;-18;-13
30;35;37;33;-18;-11;-5;-4
15;20;37;33;-18;-8;-1;-12
27;40;20;15;-5;-10;-7;0
1;29;8;41;-9;-3;-5;-6
40;40;5;30;-8;-10;-1;-18
46;43;21;39;-4;-18;-15;-18
44;35;17;42;-1;-2;-4;-19
29;40;35;16;-18;-2;-11;-9
20;21;32;46;-2;-10;-13;-15
38;40;25;8;-20;-19;-14;-4
5;13;6;21;-16;-7;-1;-10
32;31;20;1;-12;-5;-7;-2
15;1;6;5;-9;-1;-17;-10
42;41;35;31;-12;-2;-7;-16
28;17;1;28;-9;-11;-17;-4
49;16;27;36;-8;-19;-2;-19
25;6;16;28;-13;-15;-3;-13
1;34;23;43;0;-18;-13;-20
26;45;15;13;-4;-9;-5;-7
30;9;20;29;-18;-12;-12;-15
42;5;32;29;-16;-6;-16;-2
27;14;17;22;-5;-20;-11;-6
38;43;25;4;-3;-1;-12;-8
34;49;19;31;-17;-13;-4;-17
9;32;29;37;-2;-1;0;-4
49;1;35;7;-9;-13;-3;-17
8;33;46;8;-9;-5;-12;-7
11;46;27;41;0;-9;-11;-5
39;34;1;16;-10;-4;-7;-13
45;49;33;24;-14;-8;-16;-8
29;40;6;48;-11;-18;-11;-3
11;31;25;2;-15;-5;-20;-6
31;16;12;21;-16;-8;-18;-19
30;43;44;9;-8;-15;-19;-14
22;0;7;0;-20;-17;-7;-9
22;46;42;37;-3;-14;-3;-19
12;8;14;4;-10;-19;-4;-18
35;43;47;24;-15;-10;-20;-11
28;42;3;7;-10;-4;-8;-10
17;42;6;46;-12;-6;-9;-16
12;39;35;38;-16;-2;-19;-15
32;33;8;4;-4;-17;-10;-19
8;6;6;41;-9;-3;-11;-16
46;37;24;34;0;-7;-13;-14
19;26;44;21;-13;-17;-17;-3
16;15;10;15;-14;-1;-14;-15
27;48;25;11;-20;-19;0;-6
23;13;27;37;-17;-10;-2;-4
39;19;19;0;-13;-6;-20;-8
32;33;20;18;0;-19;-16;-3
47;22;5;2;-19;-1;-14;-10
49;28;39;36;-10;-13;-8;-12
25;35;41;31;-9;-10;-6;-12
7;12;9;48;-4;-6;-19;-3
11;1;28;31;-15;-18;-13;-6
7;14;37;6;-19;-14;-5;-2
22;37;17;24;-7;0;-10;-3
1;0;49;17;-14;-5;-17;-8
31;47;28;37;-3;-17;-9;0
7;42;9;25;-9;-14;-18;-5
41;26;15;4;-4;-12;-6;-7
16;15;28;38;-9;-16;-13;-12
47;24;44;26;0;-10;-16;-8
32;27;24;44;-9;-11;-6;-17
0;24;41;2;-16;-10;-13;-20
11;41;21;28;-12;-13;-17;-3
15;15;43;31;-19;-19;-18;-11
20;47;10;24;-10;-2;-14;-7
29;4;46;36;-1;-11;-2;-12
17;37;11;8;-16;-12;-17;-12
38;26;16;44;-5;-4;-15;-1
28;15;13;17;-4;-2;-2;-18
0;33;1;26;-11;-2;-13;-10
3;0;36;19;-6;-20;-16;-5
1;41;26;15;-19;-1;-20;-9
25;44;11;13;0;-5;-11;-19
43;45;35;27;-1;-18;-17;-1
29;46;12;9;-5;-11;-17;-14
4;3;12;22;-20;0;-16;-12
27;26;10;6;-5;-8;-20;-11
23;39;46;33;0;-16;0;-12
16;6;2;1;-13;-14;-5;-4
9;24;35;2;-19;-19;-9;-20
39;19;14;15;-19;-17;-18;-8
24;14;24;43;-18;-11;-15;-14
49;8;45;44;-14;-20;-19;-10
35;43;21;5;-14;-18;-5;-1
10;25;8;31;-13;-17;-3;-10
15;19;29;35;-11;-7;-2;-2
21;2;9;21;-13;-20;-4;0
3;7;18;47;-3;-8;-19;-4
18;49;27;6;-11;-15;-7;-20
43;48;3;24;-3;-11;-1;-13
8;24;16;18;-13;-2;-19;-12
37;5;33;49;-16;-14;-13;-1
17;19;4;1;-11;-18;-14;-13
21;34;34;29;-7;-11;-14;-19
12;39;2;8;-14;-10;-14;-2
1;14;24;14;-7;-19;-19;-17
5;44;21;26;-2;-17;-3;-6
5;19;20;48;-8;-9;-15;-6
11;3;25;10;-6;-12;-16;-5
40;11;28;4;-15;-18;0;-1
5;1;1;27;-6;-5;-7;-10
20;2;42;28;-17;-17;-17;-19
49;49;1;47;-15;-11;-9;-13
20;46;11;43;-1;-5;-3;-6
42;45;49;41;0;-11;-2;-2
37;35;29;16;-2;-17;-3;-18
44;12;35;9;-19;-2;-7;-14
13;13;26;21;-19;-6;-13;-18
23;17;35;14;-9;-8;-13;-5
33;11;32;10;-14;-20;-15;-20
7;42;28;7;-10;-16;-19;-10
41;19;32;34;-4;-15;-10;-5
34;40;33;24;-6;0;-12;-20
25;20;31;11;-13;-2;-15;-15
14;23;44;5;-6;-18;-14;-7
5;6;47;26;-6;-3;-9;-20
42;48;24;6;0;-4;-15;-2
9;14;47;34;-6;-10;-1;-16
36;9;11;34;-7;-7;-11;-16
11;43;5;44;-5;-15;-16;-5
37;24;29;45;-18;-14;0;-5
26;1;17;12;-4;-11;-16;-10
39;13;9;13;-10;-11;-19;-19
34;4;24;13;-6;0;-14;0
33;30;2;42;-2;-20;-6;-5
19;15;39;29;-11;-16;0;-16
22;28;41;39;-7;-8;0;-20
8;27;7;4;-20;0;-2;-20
41;48;36;15;-17;-6;-3;-8
9;14;34;11;-1;-10;-9;-5
6;30;3;41;-19;-7;-20;-4
13;45;1;34;-3;-6;-12;-6
38;2;3;7;-13;-14;-1;-11
41;36;10;35;-19;-12;-1;-15
33;31;1;14;-18;0;-17;-7
19;17;5;40;-3;-2;-19;-20
23;24;40;18;-18;-18;-4;-3
14;13;48;30;0;-20;-1;-13
24;6;38;32;-2;-20;-6;-17
37;40;36;46;-16;-18;0;-4
27;31;44;16;-12;-3;-5;-2
12;36;28;24;-18;-7;-5;-1
1;43;31;44;-4;-6;-6;-13
17;25;27;18;-16;0;-12;-16
1;4;23;41;-7;-8;-2;-1
21;24;0;11;-18;-5;-2;-9
20;2;23;25;-3;-18;-10;-6
45;20;28;42;-6;-6;-16;-14
28;11;45;48;0;-12;-12;-9
2;20;6;6;-11;-19;-7;-3
8;20;40;17;-18;-18;-17;-4
23;7;45;14;-11;-5;-9;-11
38;41;41;34;-19;-9;-6;-16
26;25;47;31;-9;-11;-7;-2
4;37;30;3;-5;-1;-9;-14
21;10;4;43;-9;-12;-18;-5
23;9;5;28;-4;-20;-20;-4
32;2;37;39;-2;-2;-14;-4
3;32;22;29;-14;-12;-3;0
18;23;43;36;-9;-14;-19;-13
16;31;34;21;-20;-17;-6;-19
20;3;28;12;-6;-12;-9;-10
30;20;32;4;-11;-8;-18;-19
29;28;48;3;-9;-17;-14;-12
32;38;43;27;-6;-16;-18;0
24;23;46;41;-8;-5;-13;-13
16;49;9;29;-4;-15;-13;-2
13;0;14;33;-16;-10;-7;-17
24;25;5;5;0;-3;-20;-13
33;23;5;16;-15;-18;-5;-14
8;41;6;38;-8;-16;-4;-11
44;18;25;26;-5;-1;-1;-19
32;49;25;39;-7;-20;-13;-15
34;5;17;16;-15;-13;-4;-11
12;13;47;3;-1;-16;-10;0
5;22;36;40;-10;-9;-10;-15
23;25;2;45;-11;-19;-7;-12
19;46;32;30;-20;-16;-5;-10
35;31;4;42;-19;0;-13;-9
16;4;6;23;-10;-4;-18;-13
3;21;22;29;-2;-2;0;-12
32;28;22;2;-11;-5;-2;-17
6;7;7;23;-13;-13;-10;-12
2;39;36;33;-14;-3;-17;0
48;5;25;29;-18;-15;-8;-8
24;30;14;2;-18;-20;-10;-12
37;39;6;45;-3;-4;-13;-17
48;43;15;49;-3;-3;-19;-1
35;49;14;21;-14;-14;-9;-9
41;42;35;18;-2;-16;-5;-1
47;48;17;23;-17;-14;-14;-15
6;42;1;48;-6;-3;-10;-10
35;10;20;38;-7;-13;-6;-6
6;10;40;8;-3;-6;-14;-11
14;9;27;8;-16;-16;-8;-15
16;32;6;19;-17;-15;-18;-20
22;14;13;36;-5;-13;-1;-14
48;28;13;4;-16;-12;-17;-6
28;38;44;34;-1;-4;-5;-1
24;0;31;36;-19;-13;-12;-16
25;8;18;30;-17;-20;-18;-19
1;19;21;4;0;-18;-9;0
35;4;23;45;-10;-9;-19;-1
16;12;35;3;0;-1;-9;-7
8;27;30;0;-2;-17;-6;0
29;3;36;10;-13;-16;-12;-14
36;20;45;20;-6;-18;-14;-2
25;18;39;41;0;-16;-10;-3
48;0;10;36;-18;-14;-7;-10
29;8;35;28;-2;-10;-11;-4
45;3;48;3;-10;-6;-7;-13
43;35;8;10;-11;-9;-11;-12
27;1;26;28;-6;-8;-17;-13
1;22;28;8;-10;-13;-5;-7
37;11;10;5;-9;-7;-17;0
11;34;28;40;-12;-2;-4;-3
40;41;20;34;-16;-4;-20;-14
47;21;36;28;-17;-10;-14;-8
20;4;47;33;-4;-12;-1;-18
27;24;34;20;-18;-13;-8;-5
31;48;10;4;-13;-19;-14;-2
40;0;24;39;-17;-7;-8;-15
41;0;30;0;-2;-5;-7;-18
45;8;27;5;-11;-3;-19;-14
12;42;17;37;-6;-18;-18;-20
46;36;24;7;-1;-10;-1;-18
34;40;31;1;-16;-8;-6;-7
12;6;39;41;-13;-9;-13;-20
10;8;28;16;-14;-7;-19;-7
22;0;28;9;-9;-18;0;-11
28;2;23;24;-8;-12;-8;-11
19;8;35;49;-14;-20;-8;-16
40;32;46;5;-10;-18;-14;-6
37;9;4;35;-10;-7;-19;-20
7;11;37;31;-11;-16;-4;-17
37;3;12;3;-2;-5;-10;-3
23;24;33;25;-20;-14;-18;-9
42;28;30;46;-17;-1;-18;-8
22;1;43;27;-2;-8;-2;-12
3;18;5;43;-18;-20;-12;-15
27;19;37;22;-8;-8;-12;-20
33;15;35;0;-10;-16;-7;-15
27;41;40;20;-1;-7;-16;-14
45;27;43;17;-5;-1;-8;-4
33;29;29;19;-18;-8;-6;-14
37;22;39;16;-9;-7;-15;0
43;39;18;19;-4;-7;-17;-3
3;27;19;43;-3;-8;-5;-8
28;47;16;49;-1;-16;-15;0
32;46;15;28;-6;-12;-4;-6
6;46;12;45;-6;-10;-11;-3
46;48;41;48;-13;-13;-12;-9
46;35;34;22;-18;-12;-11;-16
13;22;46;9;-5;-3;-9;-9
0;25;26;11;-2;-18;-15;-5
32;24;21;27;-9;0;-14;-3
15;44;5;32;-7;-11;-4;0
23;5;12;49;-20;-8;-1;-2
42;22;7;13;-7;-3;-11;-17
10;26;32;27;-11;-16;-13;-4
5;38;3;36;-9;-8;-9;-9
31;7;38;31;-3;-5;-4;-17
48;3;10;4;-10;-17;0;-4
35;27;36;46;-18;-3;-12;-18
29;29;20;5;-1;0;-14;-10
13;2;19;37;-4;-11;-19;-13
5;11;13;8;0;-3;-13;-19
3;32;48;46;-3;-17;0;-1
2;24;32;16;-10;-3;-17;-15
9;26;32;9;-16;-11;-1;-9
39;22;22;13;-19;-5;-20;-8
0;22;22;17;-20;-4;-17;-2
9;4;46;12;-9;-5;-17;-10
33;44;24;36;-11;0;-7;-9
44;21;2;39;-5;-15;-19;-13
9;26;25;15;0;-20;-6;-11
48;8;47;17;-20;-19;-14;-12
42;15;22;28;-18;-16;-8;-9
9;45;43;42;-16;-15;-5;-19
0;47;11;20;-13;-8;-14;0
30;46;27;46;-14;-7;-20;-18
47;16;14;42;-6;-9;-15;-16
44;39;27;22;-6;-11;-11;-11
42;13;7;25;-17;-20;-10;-12
44;8;2;32;-17;-14;-19;-12
4;9;26;37;-5;-4;-19;-3
8;32;3;6;-3;-1;-9;-15
9;37;29;30;-5;-7;-4;-18
21;47;24;20;-12;-5;-9;-12
42;27;40;6;-15;-2;-9;-8
35;20;6;32;-8;-5;-19;-1
14;14;16;5;-7;-4;-20;-12
20;15;36;49;-18;-7;-13;-11
39;1;43;36;-7;-20;-12;-4
6;28;31;24;-19;-12;-17;-15
40;41;18;9;-17;-2;-15;-4
43;1;45;3;-2;-12;-4;-20
16;31;30;45;-8;-6;-5;-10
5;38;38;11;-1;0;-9;-14
23;41;10;49;-11;-20;-7;-6
15;9;39;48;-10;-8;-7;0
14;10;35;0;-6;-18;-15;-9
11;35;45;3;-18;-11;-3;-20
31;15;0;21;-13;-20;-17;-6
8;6;48;9;-17;-5;-19;-10
39;24;4;17;-11;-16;-20;-11
44;3;6;7;-3;-3;-8;-19
4;19;27;28;-17;0;-18;-7
48;38;16;39;-6;-5;0;-16
10;21;36;44;-4;-3;-18;-12
46;14;6;46;-11;-7;-1;-4
2;3;26;32;-11;-19;-2;-5
40;29;1;28;-14;-2;-17;-11
5;46;47;12;-17;-20;-16;-5
34;11;9;9;-4;-2;-4;-1
1;22;45;3;-16;-11;-11;-5
47;25;24;8;-3;-2;-19;-17
22;31;21;34;-14;-17;-20;-14
32;28;9;35;-7;-7;-3;-13
13;3;8;20;-9;-14;-3;-13
2;11;13;2;-19;-11;-3;-15
39;27;32;32;-9;-9;-19;-20
27;4;0;27;0;-11;-8;-12
32;15;4;26;-11;-19;-8;-6
35;30;1;47;-19;-18;-20;-5
5;48;5;27;-1;-15;-8;-4
46;39;29;29;-6;-17;-20;-12
21;26;46;13;-3;-3;0;-8
23;35;40;42;-17;-15;-20;-7
25;33;40;48;-2;-15;-9;-11
40;35;33;17;-19;-6;0;-17
43;42;41;5;-2;-2;-19;-18
5;22;20;45;-18;-9;-3;-14
36;9;21;13;-9;-19;-3;-17
19;48;24;10;-9;-9;-8;-7
9;38;33;40;-1;-7;-5;-6
38;25;42;17;-15;-4;-6;-5
34;42;7;3;-15;-11;-7;-3
39;40;44;19;-3;-11;-7;-17
36;45;42;6;-15;-18;-12;0
14;22;19;44;-1;-17;-10;0
22;44;26;33;-13;-15;-15;-11
41;17;20;44;-11;-19;-9;-19
46;43;25;18;-8;-12;-19;-9
39;27;31;49;-2;-9;-14;-10
15;41;12;45;-20;-18;-6;-11
5;32;28;48;-19;-2;-5;-1
36;7;12;33;-12;-15;-19;-7
10;49;14;0;-6;-2;-16;-1
21;0;12;44;-18;-5;-18;-20
38;45;30;20;-19;-10;-4;-19
1;20;2;17;-8;-10;-6;-5
8;34;15;21;-15;-13;-4;-8
31;34;28;45;-16;-2;-8;-3
3;10;33;30;-8;-17;-18;-6
22;26;46;6;-20;-13;-11;-12
44;25;41;1;-20;-3;-14;-4
33;41;47;15;-4;0;-6;-7
15;35;29;21;-2;-18;-20;-12
30;28;12;17;-10;-2;-11;-14
16;40;18;17;-4;-1;-10;-8
45;43;48;12;-12;-1;-5;-5
16;34;6;23;-15;-19;-3;-13
21;1;45;34;-6;-18;-9;-13
7;46;6;43;-10;-12;-9;-13
3;47;3;30;-2;-2;0;-15
28;42;48;10;-20;-15;-17;-4
24;30;17;22;-1;-1;-3;0
2;34;27;44;0;-10;-2;-10
22;10;36;22;-14;-12;-12;-6
1;33;16;1;-17;0;-3;-11
26;12;34;1;-3;-2;-15;-19
5;3;14;27;-20;-11;-7;-15
16;26;40;47;-3;-15;-17;-2
31;32;7;7;-12;-16;-10;-17
19;4;14;7;-17;-19;-11;-3
23;42;43;15;-1;-17;-13;-11
11;4;21;19;-19;-3;-16;-17
3;38;25;34;-10;-14;0;-11
24;35;8;12;-18;-12;-19;-18
35;7;28;36;-12;-11;-15;-6
23;7;11;23;-1;-12;-18;-4
20;33;29;19;-17;-12;-7;-7
1;32;49;19;-19;-8;-17;-20
1;20;39;0;-17;-9;-5;-6
32;1;3;9;-12;-6;-14;-2
40;26;35;46;-9;-11;-19;-17
3;34;42;3;-16;-8;-16;-6
40;29;20;29;-1;-13;-17;0
41;40;41;36;-8;-14;-2;-17
13;10;19;21;-18;-1;-4;-15
0;7;36;22;-10;-16;-16;-8
15;24;43;8;-14;-10;-13;-3
0;21;31;4;-1;-3;-2;-20
36;6;28;28;-4;-4;-17;-18
32;29;45;26;-4;-7;-5;-4
19;34;3;8;-13;-15;-3;-13
21;0;21;32;-2;-15;-13;-6
13;3;10;19;-12;-20;-13;-6
2;46;1;17;-6;-19;-20;-15
10;20;9;8;-4;-10;-20;-19
49;31;11;42;-7;-2;-11;-14
2;42;15;4;-9;-18;-9;-1
48;32;17;42;-2;-16;-20;-19
0;3;12;5;-20;-8;-5;-6
49;24;10;19;-15;-15;-4;-5
22;3;19;48;-11;-6;-17;-7
10;43;4;14;-2;-1;-20;-5
14;16;21;42;-14;-7;0;-3
28;2;46;12;0;-8;-3;-10
8;13;30;33;-7;-15;-20;-10
33;27;24;4;-11;-13;-17;-15
27;23;28;35;-5;-15;-10;-5
34;7;26;44;-3;-18;-12;-13
28;44;15;28;0;-19;-11;-6
40;0;31;46;-7;-13;-17;0
15;7;20;38;-19;-3;-17;-14
35;41;13;29;-15;-12;-17;-11
26;9;12;12;-16;-8;-3;-16
25;14;27;40;-12;-11;-12;-4
36;30;12;40;-15;-9;-20;-11
12;8;27;45;-18;-12;-6;-10
44;45;25;46;-11;-12;-7;-20
35;22;30;42;-16;-16;-15;-14
36;48;6;10;-17;-18;-17;-18
5;14;1;40;-4;-6;-2;-6
16;38;46;29;-11;-12;-6;-1
23;22;34;22;-10;-18;-3;-4
46;29;14;7;-3;-9;-7;-12
36;35;40;38;-16;-19;-10;-14
43;19;29;31;-11;-2;-5;-19
26;45;40;20;-8;-16;-20;-7
3;12;23;8;0;-3;-19;-2
1;10;19;41;-10;-8;-20;0
44;42;21;2;-5;-20;-15;-8
24;24;9;31;-19;0;-2;-1
46;35;14;12;-4;-17;-11;-17
7;6;10;42;-4;-4;-13;-16
48;35;16;22;-6;-19;-2;-8
4;32;2;13;-7;-14;-6;-4
28;35;32;27;-7;-14;-2;-9
24;21;0;41;-9;-7;-17;-20
22;31;15;7;-1;-17;-6;-14
3;16;36;37;-12;-15;-15;-17
46;40;47;20;-12;-3;-4;-3
17;12;23;41;-4;-15;-4;-20
49;25;27;40;-17;-2;-1;-7
12;41;45;8;-8;-14;-19;-4
1;6;20;1;-6;-19;-20;-20
24;42;4;36;-11;-14;-10;-19
30;43;14;38;-15;-6;-16;-7
45;33;47;38;-8;-10;-14;-8
42;11;11;31;-6;-1;-3;-12
2;3;49;27;-8;-19;0;-17
36;36;18;36;0;-12;-11;-16
22;8;47;41;-8;-15;-18;-12
48;19;33;18;-15;-17;-17;-18
20;13;7;12;-18;-19;-6;-13
7;1;41;14;-12;-6;-14;-1
21;44;45;28;-2;-17;-20;-7
2;49;47;38;-8;-6;-18;-8
16;32;12;35;-5;-4;-19;-3
4;39;7;46;-13;-15;-12;-9
10;34;11;42;-3;-2;-5;-12
24;36;35;17;-3;-18;-1;-4
10;14;47;41;-6;-2;-3;-16
25;0;0;6;-18;-6;-20;-10
32;33;27;46;-1;-18;-2;-13
23;35;25;42;-13;-15;-11;-16
24;18;1;13;-20;-8;-3;-5
28;10;23;7;-20;-17;-13;-19
9;33;10;43;-1;-16;-7;-8
36;20;45;17;-20;-17;-11;-9
48;26;2;18;-2;-1;-16;-3
26;20;11;31;-9;-3;-8;-14
33;47;21;12;-6;-9;-4;-16
35;5;17;16;-7;-13;-19;-10
48;13;37;27;-12;-17;-20;-9
33;5;15;1;-14;-11;-18;-13
29;49;18;9;-8;-20;-9;-15
21;28;5;24;-16;-12;-14;-6
42;15;49;35;-14;-13;-18;-8
42;41;29;34;-14;-2;-17;-16
33;34;29;10;-12;-7;-10;-2
37;47;27;41;-6;-13;-1;-1
40;23;20;18;-1;-3;-18;-13
6;32;47;48;-15;0;-3;-13
35;38;49;45;-15;-2;-6;-3
26;19;20;26;-12;-16;-12;-7
25;47;35;3;-19;-18;-12;-11
41;27;18;42;-9;-9;-16;-5
38;4;2;36;-9;-19;-19;-15
21;2;22;22;-15;-15;-12;-5
1;49;0;7;-7;-2;-9;-9
0;1;35;16;-18;-18;0;-15
42;6;27;1;-16;-8;-13;-7
27;35;41;16;-10;-4;-11;-5
13;33;28;22;-17;-12;-12;-14
40;25;45;24;-17;-9;-18;-10
31;41;13;36;-11;-20;-14;-6
47;33;11;8;-4;-2;-14;-20
42;12;23;41;-20;-15;-1;-2
26;26;36;23;-20;-1;-4;-3
17;43;36;19;-9;-3;0;-1
15;17;37;49;-5;-18;-16;-9
2;44;44;38;-9;-4;-10;-18
7;49;41;13;-17;-16;-13;-13
40;4;12;28;0;-2;-6;-13
48;21;2;46;0;-20;-8;-5
37;30;43;40;-12;-4;-4;-12
42;5;41;8;-1;-20;-1;-14
6;18;4;40;-12;-14;-10;-3
21;49;19;43;-18;-20;-2;-12
48;22;19;40;-17;-12;-3;-6
27;10;20;49;-9;-12;-7;-11
21;34;8;1;-16;-20;-6;-18
5;6;47;6;-4;-20;-6;-13
14;18;42;47;-16;-14;-5;-8
44;35;31;3;-12;-2;-3;-7
42;8;39;31;-12;-20;-15;-15
45;19;21;15;-6;-10;-19;-10
48;30;12;28;-14;-3;-1;-19
27;0;33;19;-3;-4;-15;-7
14;4;37;16;-9;-4;-19;-10
38;9;36;38;-4;-2;-17;-2
43;22;4;6;-6;-6;-1;-16
5;8;46;12;-7;-4;-17;0
37;47;44;34;-16;-7;-18;-2
44;12;14;30;-17;-7;-9;-7
7;31;47;44;-12;0;-13;-20
28;25;21;44;-3;-8;-11;0
3;32;23;29;-2;-16;0;-11
48;33;34;4;-5;-15;-17;-1
47;27;29;11;0;-1;-4;-15
28;8;42;33;-7;-17;-8;-18
42;40;17;35;-2;-20;-1;-15
18;31;24;39;-14;-11;-13;-20
38;17;3;44;-10;-18;-3;-8
37;42;31;39;-18;-9;-18;-16
2;38;47;15;-10;-7;-9;-3
16;16;8;8;-14;0;-5;-2
44;31;48;17;-9;-17;-2;0
20;46;39;14;-1;-8;-20;-1
3;3;40;12;-12;-6;-15;-9
4;26;6;10;-19;-15;-1;-16
23;19;15;26;-1;-17;-2;-3
41;18;24;46;-11;-4;-9;-20
47;15;36;27;-11;-7;-18;-5
24;42;14;31;-1;-14;-6;-13
28;49;41;41;-17;-10;-5;-11
5;7;17;3;-3;-11;-15;-10
14;6;29;24;-5;-8;-10;-5
1;30;49;41;-6;-9;-14;-17
24;25;38;13;-6;-8;-16;-20
49;4;20;28;-7;-6;-19;-2
18;9;24;14;-8;-8;-19;-9
49;43;25;3;0;-16;-6;-1
49;3;18;44;-16;-19;-1;-18
43;11;5;13;-4;-9;0;-16
5;25;16;36;-14;-10;-17;-14
2;19;35;22;-11;-16;-18;-10
27;10;21;22;-20;-17;-6;-20
38;32;17;30;-2;-20;-13;-19
15;0;12;17;-6;-5;-19;-13
38;22;21;4;-19;-17;-14;-9
44;15;39;38;-17;-16;0;-18
0;30;27;21;-4;-18;-19;-12
32;4;20;27;-12;-12;-10;-12
11;48;22;34;-20;-15;-1;-19
34;18;43;9;-16;-10;-2;-9
49;31;10;28;-1;-17;-4;-9
18;32;37;9;-11;-15;-9;-20
8;4;23;4;0;0;-13;-5
37;48;31;5;-2;-4;-4;-4
11;43;29;24;-2;-6;-9;-10
1;30;41;18;-17;-18;-1;-4
21;36;24;18;-8;-17;-4;-17
4;34;23;43;-11;-9;-16;-13
31;38;46;4;-13;-6;-13;-9
18;35;27;37;-5;-9;-1;-11
33;0;32;27;0;-13;-11;-7
47;1;19;48;0;-18;-5;-18
35;36;37;35;-18;-9;-8;-2
0;18;19;15;-20;-19;-15;-20
46;16;10;20;-13;-3;-11;-9
46;35;16;6;-11;-13;-4;0
6;9;17;42;-7;0;-20;-8
48;35;40;48;-12;-11;-15;-3
9;37;3;26;-18;-9;-2;-4
8;1;16;32;-18;-4;-15;-9
34;45;41;11;-18;-18;-16;-8
20;18;38;5;-19;-16;-1;-7
39;46;38;32;-18;-10;-10;-11
17;40;24;25;-9;-18;-16;-2
0;21;19;11;-12;-17;-11;-6
44;29;18;29;-15;-15;-18;-6
26;37;42;45;-9;-20;-15;-4
40;11;46;11;-3;-15;-3;-8
6;46;47;19;-19;-6;-8;-7
2;46;40;37;-2;-15;-2;-1
3;44;25;11;-6;-20;-10;-9
45;8;7;16;-20;-8;-10;-9
41;30;26;29;-9;-7;-13;-13
45;4;18;29;-1;-3;-10;-2
11;32;1;7;-1;-3;-8;-8
10;8;4;18;-1;-15;-13;-4
22;27;15;10;-3;-3;-7;-8
39;42;1;28;-2;-8;-5;-8
31;15;36;26;-1;-3;-3;-2
12;37;21;2;-18;-3;-17;-12
19;31;34;33;-8;-15;-14;-9
1;48;30;21;-7;-2;-10;-17
4;46;19;1;-6;-3;-15;-2
28;33;24;1;-3;-11;-2;-20
12;20;11;20;-9;-4;-17;-4
22;36;4;23;-7;-7;-18;0
31;27;42;16;-18;-6;-7;-8
20;4;28;10;-17;-13;-19;-12
44;21;16;20;-16;-17;-4;-20
29;15;43;1;-15;-9;-1;-18
36;3;18;36;-11;-12;-4;-18
38;42;44;42;-13;0;-1;-18
22;34;23;34;-9;-15;-20;-13
44;25;44;14;-4;-18;-18;-3
19;35;33;25;-1;-9;-11;-10
3;22;17;4;-1;-3;-20;-2
34;9;4;21;-17;-15;-17;-20
29;13;33;1;-16;-13;-15;-16
34;13;22;6;-18;-7;-7;-5
25;38;34;4;-6;-9;-5;-7
30;31;42;21;-2;-10;-8;-10
6;30;0;35;-17;-20;-18;-16
49;7;46;18;-15;-15;0;-4
17;14;3;44;-11;-8;-20;-3
