q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
26;42;45;6;-6;-8;0;-13
39;19;36;33;-19;-8;-16;-4
45;30;35;23;-17;-12;-17;-3
12;5;48;8;-18;-16;-19;-5
0;35;48;39;-8;-6;0;-16
27;1;46;41;-11;-13;-4;-7
27;4;45;11;-11;-12;-1;-18
19;34;47;42;-18;0;-14;-18
2;32;17;42;-12;-1;-8;-19
14;21;35;3;-5;-14;-19;-12
12;7;4;2;-13;0;-14;-8
21;23;42;1;-16;-9;-19;-8
39;34;48;11;-14;-2;-14;-11
28;41;3;16;-19;-13;-8;-10
28;24;1;20;-6;-16;-15;-20
1;12;41;10;-6;-8;-3;-20
2;8;7;32;0;-4;-7;-5
1;15;30;4;-3;-4;-18;-20
38;36;44;45;-4;-6;-17;-14
27;32;13;41;-15;-12;-5;-18
14;4;47;33;0;-11;-19;-4
39;18;36;8;-2;-8;-8;-10
44;11;9;41;-12;-15;-19;-20
41;48;18;0;-19;-2;-20;-4
30;27;25;9;-1;-5;-5;-13
45;8;8;40;0;-9;-12;-2
31;7;24;32;-18;-4;-8;-4
21;49;5;33;-13;-14;-11;-1
40;31;28;4;-4;-16;-9;-6
5;31;41;10;0;-20;-11;-18
35;17;43;0;-4;-8;0;-9
15;38;46;49;-12;-16;-5;-7
44;10;25;3;-19;-12;-15;-18
42;25;33;13;-7;-12;-14;-6
22;42;43;16;-7;-15;-16;-4
47;30;42;30;-19;-18;-9;-12
22;46;14;12;-14;-10;-6;-2
10;5;37;34;-6;-19;-1;-5
38;37;18;41;-18;-7;0;-3
0;27;13;17;-12;-5;-19;-6
28;22;24;29;-2;-7;-1;-2
38;33;39;41;-14;-6;-15;-9
24;35;19;40;-7;-4;0;-2
11;40;23;18;-1;-4;-2;-5
23;10;8;49;-7;-18;-9;-5
21;32;0;49;-7;-20;-2;-14
6;45;34;8;-7;-6;-4;-13
24;45;37;42;-15;-5;-12;-6
48;30;21;32;-13;-18;-17;-15
40;48;18;42;-14;-18;-9;-5
20;40;41;7;-7;-8;-8;0
10;33;12;27;-19;-5;-4;-1
38;11;8;2;-5;-4;-15;-16
36;20;41;20;0;-12;-5;-4
27;48;23;15;-7;-4;-8;0
23;26;14;22;-19;-14;-12;-13
13;15;5;15;-9;-3;-12;-17
11;46;16;32;-9;0;-2;-7
30;37;1;42;-18;-15;-13;-13
34;18;38;35;-1;-3;-19;0
8;43;33;41;-3;-18;-12;-20
46;18;19;14;-20;-15;-11;0
22;28;11;18;-8;-20;-1;-20
44;24;46;27;-10;-18;-4;-4
23;25;36;7;-2;-17;-20;-11
8;35;19;16;-10;-10;-20;-3
8;48;15;47;0;-4;-17;-9
12;11;4;33;-19;-8;-14;-11
49;10;42;26;-9;-11;-6;-9
6;44;47;30;-9;-7;-11;-8
30;22;47;47;-17;-8;-9;-4
25;17;25;22;0;-4;-2;-12
8;40;47;24;-7;-1;-10;-6
37;21;2;21;-11;-4;-2;-6
8;48;4;48;-19;-3;-19;-12
2;19;9;0;-3;-13;-17;0
12;47;29;41;-15;-15;-4;-9
7;33;24;39;0;-9;-16;-10
11;49;10;30;-13;-11;-15;-3
39;49;5;19;-6;-2;-3;-3
11;21;24;47;-6;-14;-19;-12
24;43;35;44;-17;-11;-16;-13
1;17;18;28;-8;-8;-9;-11
32;19;45;41;-7;-14;-15;0
3;42;19;6;-16;-4;-6;-18
42;41;49;22;-4;-3;-5;-7
41;8;25;0;-3;-9;-12;-10
5;14;33;25;-9;-6;-3;-2
44;14;42;48;-10;-2;-13;-4
2;28;25;15;-15;-6;-14;-10
13;13;6;43;-5;-19;-16;-8
26;2;40;17;-17;-13;-19;-5
33;4;35;3;-7;-9;-14;-17
17;10;26;43;-13;-6;-19;-12
18;12;39;32;-20;0;-2;-3
42;17;30;36;-12;-19;-2;-4
32;31;5;19;-18;-5;-1;-2
12;20;35;7;-15;-3;-13;-17
43;39;22;40;-3;-7;-12;-11
46;24;11;23;-7;-11;-9;-19
31;8;35;12;-6;0;-15;0
12;16;23;44;-6;-6;-13;-18
0;37;31;41;-7;-7;-4;-8
10;30;27;37;-14;-11;-18;-17
39;22;10;3;-7;-10;-2;-2
11;28;41;9;-14;-8;-12;-10
25;43;43;44;-12;-5;-20;-14
44;42;17;29;-11;-1;-7;-1
13;19;19;45;-16;-16;-20;-13
22;15;49;8;-2;-8;-12;-16
37;27;49;21;-19;-1;-7;-17
22;3;7;37;-16;-16;-12;-19
14;44;45;12;-12;-18;-3;-6
13;31;13;12;-3;-3;-2;-14
37;39;36;38;-19;-9;-3;-10
19;1;18;32;-12;-19;-2;-13
32;24;39;44;-9;-10;-19;-8
38;15;42;9;-4;-1;-5;-11
48;22;42;40;-5;-13;-10;-7
22;14;11;3;-7;-20;-14;-5
28;33;25;49;-19;-14;-18;-11
33;16;31;21;-17;-13;-3;-11
49;2;13;4;-13;-1;-16;-5
10;10;31;45;-12;-15;-4;-13
44;19;38;40;-3;-12;-18;-8
31;23;47;38;-18;-4;-3;-18
30;45;17;16;-8;-3;-17;-1
2;35;13;23;-15;-6;0;-9
46;45;1;40;-18;-18;-9;-8
32;21;32;36;-19;-18;0;-17
9;29;41;38;-17;-9;-1;-10
25;2;45;40;-19;-4;-13;-11
23;12;27;47;-3;-16;-6;-20
30;33;15;13;0;-1;-8;-11
20;38;34;32;-11;-14;-15;-14
20;34;28;4;-12;-9;-9;-16
46;33;33;9;0;-14;-16;-10
13;6;0;27;-5;-9;-19;-20
35;17;33;2;-13;-3;-20;-18
3;0;3;9;-7;-18;-7;-20
9;24;29;21;-5;-19;-13;-13
4;31;39;19;-15;-7;-20;-5
35;33;42;37;-11;-11;-3;-16
5;3;32;36;-17;-7;-16;-13
28;27;41;43;-10;-14;-2;-5
29;46;25;8;-19;-14;-9;-8
4;9;5;14;-2;-18;-14;-1
14;41;23;24;-16;-18;-3;-12
26;48;36;1;-9;-11;-3;-13
23;45;34;8;-11;-16;-11;-16
38;48;38;46;-20;-19;-2;-1
44;1;16;23;-12;-1;-14;-13
13;11;16;43;-10;-16;-8;-12
1;29;2;16;-1;-10;-13;-1
30;17;42;30;-18;-9;-6;-10
6;0;20;23;-9;-9;-20;-9
32;34;34;49;-17;-19;-7;-19
0;5;11;36;-4;-20;-19;-14
36;3;1;8;-13;-16;0;-9
43;49;15;30;-20;-15;-8;-13
45;6;10;41;-11;-4;-15;-8
26;19;25;3;-5;-12;-12;0
32;47;35;30;-8;-16;-14;-3
35;8;7;0;-20;-19;-6;-14
23;41;35;32;-17;-7;-15;-4
3;9;26;41;-12;-2;-10;-3
19;34;2;13;-20;-8;-15;-18
18;14;37;7;-13;-18;-12;-17
27;17;40;17;-1;-16;-2;-16
8;17;9;44;0;-17;-18;-5
1;3;13;37;-2;-18;-2;-14
4;46;15;37;-3;-14;-5;-19
23;23;23;11;-2;-13;-17;-14
40;37;47;46;-12;-16;0;-15
32;31;33;15;-3;-12;-12;-8
37;13;14;11;-6;-20;-16;0
34;20;47;10;-14;-17;0;-2
35;28;46;10;-3;-7;-8;-11
23;8;8;0;-16;-16;-18;-7
9;21;11;21;-15;-8;-1;-10
43;27;36;42;-19;-3;-17;-10
28;19;6;8;-10;-1;-4;-16
15;30;21;46;-6;-14;0;-19
17;39;40;23;-1;-18;-14;-17
14;49;38;27;-7;-20;-17;-17
2;33;11;8;-2;-4;-14;-1
32;6;41;40;-1;-20;-4;-11
25;30;33;20;-18;-18;-19;-5
23;14;17;6;-14;-18;-3;-15
40;11;33;20;-3;-1;-13;-17
5;40;6;37;-15;-16;-7;0
15;33;39;48;0;-10;-1;-13
21;14;45;32;-10;-14;-16;-14
16;6;24;27;-18;-3;-5;-18
39;14;12;19;-9;-16;-9;-8
42;43;18;8;-2;-11;-3;-17
29;21;30;2;-2;-6;-13;-19
29;41;26;46;-5;-16;-14;-14
18;7;2;17;-20;-5;-11;-10
22;32;4;43;-19;-1;-6;-8
0;27;44;28;-2;-19;-10;-19
2;48;49;38;-18;-6;-1;-20
23;32;27;15;-18;-11;-11;-3
10;38;9;8;-2;-16;0;-16
39;2;12;41;-20;-10;-17;-20
37;1;5;28;-18;-13;-6;-7
46;32;42;36;-9;-8;-15;-16
10;27;44;46;-18;-4;-3;-9
48;43;47;24;-5;-18;0;-5
24;11;44;28;-7;-10;-13;-9
48;21;43;9;-9;-10;-20;-10
32;40;27;2;-18;-20;0;-20
13;2;28;36;-6;-7;-13;-6
6;40;11;48;-20;-13;-11;-17
30;22;10;17;-13;-17;-8;0
40;12;49;3;-20;-13;-6;0
22;24;34;39;-11;-4;-1;-4
28;33;32;43;-3;-18;-14;-16
27;38;21;11;-16;-15;-2;-11
22;37;25;15;-7;-10;-11;-16
48;48;22;40;-6;-10;-12;-4
38;26;47;4;-11;-10;-10;-7
32;34;7;6;-3;-1;-14;-20
4;49;16;26;-5;-4;-13;-4
27;22;33;45;-13;-20;-7;-12
39;23;35;15;-11;-6;-2;0
2;16;34;40;-18;-1;-17;-20
38;22;19;26;-4;-15;-13;-3
33;41;39;16;-4;-14;0;-6
44;16;48;16;-15;-13;-10;-13
41;19;18;6;-11;-15;-9;-6
6;18;21;31;-17;-15;-12;-9
0;47;34;34;0;-5;-20;-13
36;47;1;45;-18;-9;-20;-4
15;21;18;7;-17;-4;-19;-15
2;20;22;17;-9;0;-7;-13
2;44;28;48;-20;-15;-20;-18
19;27;16;27;-19;-2;-16;-2
22;32;36;26;-10;-15;-17;-16
18;18;31;34;-14;-20;-11;-2
9;12;31;30;-12;-5;-13;-19
1;30;48;8;-15;-18;-7;-4
43;3;30;5;-20;-2;-18;-2
11;24;31;3;-10;-1;-6;-10
16;4;4;41;-14;-8;-12;-2
1;33;16;22;-7;-10;-16;-6
11;2;19;39;-10;-15;-12;-4
46;44;4;14;-9;-1;-18;-12
41;20;23;32;-17;-12;-20;-17
22;38;7;15;-1;-13;-18;-18
42;16;3;41;-13;-20;-1;-20
29;28;22;14;-13;-1;-20;-14
29;34;12;19;-15;-18;-5;-11
36;19;25;37;-16;-1;-8;-20
36;15;23;6;-18;-3;-4;-10
23;28;20;15;-9;-5;-6;-1
47;9;29;29;-5;-12;-4;-19
13;29;7;31;-1;-9;-2;-17
44;49;40;2;-2;-2;-9;-18
27;48;40;0;-13;-12;-10;-15
21;47;16;28;0;-15;-13;-1
45;15;22;26;0;-3;-11;-1
35;34;44;9;-5;-19;-17;-19
22;18;37;31;-11;-17;-15;-6
25;33;12;28;-3;-9;-16;-4
18;38;35;13;-5;-20;-12;-9
20;31;1;15;-2;-13;-17;-14
15;46;8;5;-7;-13;-3;-17
48;24;15;27;-11;-18;-20;-10
36;32;29;14;-13;-14;-13;-17
35;32;19;31;-19;-4;-18;-6
9;14;37;41;-20;-3;-4;-6
8;9;21;13;-18;-20;-2;-14
45;21;47;8;-14;-19;0;-8
16;48;24;2;-20;-4;-19;-19
36;8;20;24;-11;-4;-18;0
17;8;36;16;-13;-7;-13;-6
36;0;17;11;-7;-3;-6;-1
36;1;32;17;-6;-19;-13;-11
44;13;41;22;-12;-12;-5;-9
39;47;46;19;-16;-17;-5;-4
42;22;45;9;-18;-11;-8;-9
25;0;28;48;-9;-19;-20;-5
14;15;13;6;-18;0;-3;-12
33;43;9;21;-15;-12;-5;0
48;0;14;9;-11;-2;-16;-10
11;21;38;15;-20;-12;-16;-7
2;26;0;17;-7;0;-8;-18
42;19;29;3;-12;-2;-9;-11
7;16;4;5;-11;-7;-17;-14
7;49;27;17;-2;-14;-14;-16
49;21;45;16;-7;-17;-7;-3
12;4;2;27;-20;-16;-13;-9
3;19;34;9;-4;-11;0;-13
6;39;1;6;-6;-19;-4;-9
28;41;15;9;-2;-1;-20;-9
32;46;36;49;-4;-8;-1;-20
34;41;12;23;-1;-9;-13;-2
21;1;14;0;-3;-10;-11;-3
29;32;28;10;-19;-11;-7;-17
4;21;21;2;-17;-2;-9;-14
41;27;27;14;-11;-10;-4;-15
47;8;17;20;0;-9;-3;-15
43;31;8;40;-20;-12;-4;-4
46;24;17;29;-5;-3;0;-11
13;28;39;35;-8;-3;-13;-2
12;35;31;32;-9;-1;-8;-15
19;22;34;36;-6;-13;-15;-3
21;22;13;14;-12;-16;-19;-6
7;28;23;28;-19;-16;-14;-6
31;18;40;22;-13;-19;-5;-4
13;13;47;35;-15;-19;-15;-13
8;4;33;20;-15;-16;-20;-2
39;1;7;12;-20;-16;-12;-17
17;14;25;18;-14;-20;0;-9
8;25;27;20;-19;-5;-8;-18
40;42;4;6;0;-1;-6;-8
22;39;5;4;-7;-9;-5;-2
48;9;43;24;-5;-6;-2;-13
24;37;33;13;-16;-18;-5;-17
46;45;48;4;-2;-17;-13;-6
8;29;23;44;-13;-16;-7;-2
39;11;1;34;-13;-14;-12;-12
6;11;30;25;-12;-17;-11;-15
12;19;14;8;-2;-4;-14;0
34;30;10;9;-13;-17;-5;-17
36;18;10;15;-5;-13;-9;-9
19;18;0;33;-5;-7;-13;-18
12;48;3;36;-19;-3;-19;-5
6;37;42;25;-20;-6;-16;-14
4;42;22;9;-10;-19;-13;-18
35;44;35;3;-20;-16;-20;-2
37;28;0;19;-9;0;0;-7
49;17;35;31;-19;-3;-15;-8
27;4;5;34;-13;-4;-1;-18
30;10;31;35;0;-12;-6;-20
29;22;19;0;-7;-7;0;-7
33;18;23;47;-2;-12;-17;-3
24;44;31;7;-16;-13;-2;-17
38;43;38;15;-18;-14;-18;-19
23;21;3;14;-7;-5;-4;-13
11;32;35;22;-16;-6;-4;-13
20;38;40;26;-20;0;-14;-16
22;5;3;29;-14;-6;-5;-16
24;13;43;15;-6;-3;-5;-2
32;49;16;6;-7;-15;-16;-7
36;27;12;25;-8;-10;0;-11
8;48;22;18;-9;-10;-20;-19
40;48;33;32;-9;0;-16;-14
30;45;25;6;0;-1;-20;-7
1;47;24;34;-4;-19;-12;-16
47;12;18;39;-4;-11;-9;-4
30;26;18;20;-11;-9;-15;-9
2;36;11;18;-17;-17;-13;-7
11;35;27;43;-20;-3;-19;-1
44;45;20;35;-18;-10;-6;-1
4;44;5;41;0;-12;0;-13
14;26;8;17;-19;-19;-7;-3
24;47;6;26;-12;-2;-7;-6
7;46;43;46;-11;-12;-5;-6
16;12;3;46;0;-16;-12;-8
21;37;26;39;-5;-18;-7;-15
20;48;35;45;-18;-8;-2;-15
40;32;2;2;-20;-4;-11;-20
40;18;39;6;-8;-17;-1;-7
15;27;40;26;-17;-1;-4;-4
9;38;40;1;-13;-6;-8;-6
16;27;17;37;-8;-5;-10;-2
5;21;48;38;-20;-2;-19;-15
13;5;8;15;-16;-6;-17;-3
22;8;13;23;-13;-8;-14;-8
5;26;4;24;-7;-2;0;-5
49;7;41;2;-14;-3;-8;-4
32;10;36;1;-14;-15;0;-17
28;23;2;9;-15;-11;0;-5
45;38;28;36;-18;-5;-4;-7
19;46;23;40;-4;0;-15;-6
1;17;28;24;-17;-3;-5;-7
20;12;23;40;-9;-7;-10;-7
28;47;36;13;-17;-8;-15;-2
46;23;35;9;-1;-5;-19;-6
2;23;9;39;-1;-10;-18;-7
40;44;0;41;-9;0;-6;-12
19;48;10;13;-10;-13;-15;-4
23;24;15;41;-12;-9;-19;-11
13;35;40;49;-1;-2;-4;-18
7;6;22;19;0;-4;-16;-13
46;1;36;10;-1;-14;-14;-20
13;8;4;11;0;-7;-13;-6
21;13;13;22;-12;-15;-3;-18
40;27;2;18;-17;-20;-3;-18
4;2;17;18;-5;-10;-1;-18
26;13;26;38;-2;-2;-14;-12
38;28;14;45;-16;-15;-10;-12
42;47;9;27;-9;-1;-16;-2
21;4;11;42;-18;-13;-10;-10
42;1;36;16;-17;-2;0;-17
35;31;16;18;-20;-20;-5;-1
30;20;20;21;-10;-1;-16;-11
12;1;17;9;-20;-8;-16;-20
17;28;44;25;-8;-3;-10;-9
6;33;6;12;-16;-3;-5;-20
15;10;49;12;-16;-18;-7;-7
41;34;10;8;0;-7;-2;-14
4;40;9;23;-13;-3;-6;-6
40;33;28;35;-20;-14;-1;-17
42;23;18;31;-1;-3;-8;0
10;41;11;35;-10;-11;-18;-16
32;15;25;19;-15;-15;-7;-11
45;19;28;1;-17;-2;-2;-17
11;7;21;1;-2;-20;-17;-14
12;22;48;35;-7;-4;-16;-2
9;46;41;13;0;-12;-18;-16
18;15;33;14;-3;-5;-15;-7
7;20;38;44;-7;-19;0;-14
49;34;44;8;-8;-10;-18;-7
12;41;45;46;-12;-13;-8;-4
9;6;45;41;-7;-13;-6;-18
27;20;6;47;-1;-5;-20;-1
26;46;47;24;-9;-1;-15;-5
21;6;11;7;-3;-4;-11;-15
12;9;23;41;-9;-16;-20;-19
20;12;18;27;-3;-18;-20;-4
5;35;36;23;-1;-9;-11;-11
19;19;29;36;-1;-13;-8;-12
37;24;37;17;-9;-15;-7;-10
18;9;8;36;-14;-10;-8;-13
38;45;25;27;-9;-1;-5;-5
26;27;14;49;0;-3;-14;-4
4;9;42;19;-4;-3;-14;-8
18;23;46;46;-12;-9;-15;-15
37;30;37;0;-11;-18;-11;-20
14;0;16;6;0;-2;-12;-3
48;36;12;14;-7;-18;-11;-9
43;11;2;20;-14;-16;0;-4
24;24;46;15;-5;-20;-9;-2
3;39;24;28;0;-12;-12;-4
44;6;45;7;-6;-11;-8;-16
22;34;6;22;-8;0;-13;-10
7;36;34;15;0;-4;-1;-20
36;34;9;26;-6;-4;-18;-13
32;1;45;3;-3;-5;-10;-1
9;3;33;9;-18;-6;-15;-3
44;30;1;29;-12;-13;-12;-14
20;33;4;10;-8;0;-3;-13
10;32;18;29;-17;0;-1;-1
31;37;2;42;-14;-10;-3;-19
19;37;45;21;-2;-5;-14;-10
15;48;30;20;0;-12;-13;-13
6;13;23;2;-20;-3;-19;-7
49;13;40;43;-4;-12;-18;-11
36;11;15;49;-6;-7;-12;-8
12;10;30;15;-19;0;-13;-20
27;0;29;0;-3;-2;-17;-19
48;8;8;21;-1;-8;-11;-1
45;7;24;47;-20;-2;-5;-20
48;33;15;0;-18;-2;-17;-17
33;19;25;21;-10;-14;-10;-6
6;7;46;31;-2;-11;-1;-3
23;17;47;41;-13;-19;-11;-19
15;42;24;19;-13;-20;-13;-4
27;11;23;28;-12;-6;-4;-18
20;39;22;6;-3;-1;-7;-8
30;43;29;0;-8;-18;-8;-14
15;17;36;41;-20;-1;-17;-3
9;14;27;20;-7;-13;-3;-9
1;10;14;4;-11;-14;-19;-9
7;12;49;22;0;-1;-19;-9
3;43;30;24;-11;-10;0;-4
14;35;23;45;-16;-10;-11;-14
48;46;15;15;-17;-2;-14;-5
40;14;43;42;-7;-18;-8;-15
5;26;6;12;-10;-8;-15;-13
22;31;30;20;-1;-15;-10;-15
16;17;34;7;-8;0;-3;-7
3;18;20;40;-7;-7;-6;-10
47;14;32;39;-12;-5;-17;-12
27;22;1;24;-15;-16;-4;-14
28;3;16;40;-7;-2;-3;-8
9;1;5;42;-9;-13;-8;-18
8;2;23;32;-17;-12;-14;-1
0;26;48;49;-20;-5;-10;-10
19;12;38;13;-15;-16;-11;-6
13;18;9;43;-2;-15;-2;0
19;3;43;40;-3;0;-3;-14
8;1;11;1;-6;-4;-15;-4
19;36;14;11;-13;-20;-2;-1
16;28;48;28;-19;-16;0;-17
21;27;6;17;-20;-19;-14;-3
0;7;38;23;-7;-2;-2;-7
32;42;34;17;-7;-3;-8;-19
44;47;11;46;-16;-19;-5;-13
1;46;25;29;0;-14;0;-2
40;8;19;10;-8;-7;-11;-20
43;28;46;21;-20;-18;-19;-13
24;13;14;47;-1;-11;-5;-11
3;38;45;2;-7;-20;-7;-7
33;18;18;39;-10;-4;0;-10
32;34;3;24;-8;-14;-6;-12
21;5;6;24;-11;-8;-9;-5
13;45;43;2;-13;-3;-9;-8
6;46;48;12;-7;-19;-3;-12
34;13;14;10;-1;-17;-10;-2
22;28;11;20;-5;-11;-11;-19
30;10;35;25;-20;-10;-1;-1
3;38;25;23;-10;-1;-12;-20
21;23;17;29;-4;-20;-3;-17
28;41;26;23;-20;-1;-13;-10
0;43;49;47;-8;-5;-19;-16
3;23;15;8;-15;-15;-13;-6
26;18;46;48;-3;-4;-18;-6
0;27;25;25;-14;-12;-10;-19
19;47;28;42;-11;-7;-10;-16
38;15;48;48;-3;-19;-18;-14
29;15;22;18;-6;-9;-17;-9
15;43;16;16;-20;-13;-3;-14
47;29;14;13;-19;-16;-7;-15
18;12;22;15;-6;-2;-20;-5
21;2;33;47;-9;-6;-17;0
7;31;16;20;-16;-2;-19;-4
12;27;34;2;-15;-6;-2;-2
40;26;39;48;-1;-11;-16;-6
31;34;19;34;-17;-12;-10;-11
5;38;39;25;-8;0;-18;-14
34;28;15;28;-13;-8;-5;-4
40;30;44;47;-19;-19;-8;-12
45;42;1;17;-8;-9;-18;-6
38;38;19;17;-19;-7;-2;-18
42;38;39;47;-9;-15;-1;-19
23;28;27;19;-6;-5;-5;-20
12;40;47;13;-7;-15;-6;-12
31;16;49;40;-10;-4;-9;-1
6;23;39;9;-1;-20;-8;-18
24;20;18;48;-3;-17;-18;-16
37;36;27;43;-18;-18;-19;-4
13;6;39;49;-14;-14;-20;-4
7;2;4;35;-11;-20;-11;-17
5;3;40;42;-5;-13;-11;-14
25;18;10;13;-17;-18;-20;-8
23;21;31;46;-10;-1;-15;-1
47;29;46;29;-19;-12;-8;-1
22;19;3;33;-2;-13;-8;-13
14;3;19;30;-9;-7;-19;-7
24;22;44;18;-12;-4;-14;-12
16;23;19;12;-18;-17;-17;-18
15;12;24;28;-8;-11;-11;-18
2;44;13;35;-9;-6;-13;-15
7;22;10;9;-16;-20;-1;-6
48;33;26;39;-14;-11;-4;-3
26;5;47;21;-16;-3;-4;-17
30;32;5;10;-8;-1;-4;-2
45;43;10;15;-4;-6;-10;-17
46;25;0;14;-2;-6;-8;-10
34;44;46;44;0;-3;-3;-6
37;14;11;17;-5;-13;-15;-11
4;25;44;12;-17;-3;-4;-7
41;33;32;5;-5;-19;-7;0
9;18;27;48;0;-4;-16;-9
43;21;38;11;-1;-13;-18;-19
27;46;11;18;-16;-11;-3;-6
23;14;5;34;-20;-5;-9;-1
30;23;29;23;0;-2;-18;-9
25;27;34;49;-11;-11;0;-18
3;39;14;42;-16;-18;-4;-18
21;1;45;43;-19;-19;-15;-19
7;49;31;31;-10;-13;-4;-16
23;43;3;15;-11;-9;-8;-18
34;2;6;38;-18;0;-10;-15
46;17;28;30;-7;-2;-4;-14
46;23;0;42;-3;-4;-11;-8
12;6;23;24;-1;-7;-2;-18
14;29;11;37;-1;-7;-20;-4
40;2;33;19;-13;-3;-7;-20
41;27;32;38;-18;-15;-2;-20
30;22;40;18;-1;-9;-4;0
10;22;46;41;-14;-13;-1;-10
22;14;25;0;-18;-19;-7;-18
1;37;40;47;-3;-11;-5;-16
38;18;30;19;-7;0;-19;-18
36;8;13;40;-6;0;-13;-2
0;23;0;43;-16;-6;-8;-1
18;29;35;13;-2;-11;-11;-12
44;39;42;42;-13;-5;-8;-6
10;24;26;35;0;-16;-20;0
48;29;5;12;-12;-16;-15;-18
31;38;36;3;-3;-2;-19;-14
25;2;3;4;-4;-8;-2;-4
37;25;29;41;-18;-10;-17;-13
12;38;49;44;-1;-3;-18;-7
13;2;6;39;-10;0;-20;-1
14;18;49;18;-6;-12;-1;-3
25;7;29;15;-13;-2;0;-6
2;13;44;3;-5;-18;-20;-18
21;32;27;30;-10;-3;-15;-3
9;46;43;30;-2;-4;-7;-4
9;17;14;43;-15;-1;-15;-11
16;46;43;40;-7;-13;-4;-4
2;8;7;17;-17;-20;0;-11
29;17;39;16;-16;-12;-15;-10
5;19;27;14;-18;-10;-13;0
34;45;29;29;-11;0;-18;-9
34;11;12;18;0;-9;-11;-19
48;4;29;22;-15;-15;-7;0
10;24;1;43;-12;-20;-10;-6
32;9;7;12;-6;-16;-1;-15
5;32;31;49;-19;-15;-3;-8
10;31;7;18;-12;-2;-14;-17
21;46;42;1;-11;0;-17;-13
14;37;34;37;-7;-20;0;-13
31;32;36;3;-16;-2;-13;-9
30;29;16;13;-20;-1;0;-20
46;13;18;33;-15;-9;-11;-19
2;49;2;32;-3;-16;-4;-3
38;3;38;24;-5;-1;-5;-15
13;21;45;22;-3;-6;-10;-14
38;29;27;41;-1;-3;-2;-8
36;23;38;38;-4;-2;-1;-6
28;25;28;41;-9;-15;-12;-20
2;23;42;44;-16;-11;-2;-14
49;35;43;22;-5;-19;-2;-8
18;22;3;28;-9;-5;-7;-5
6;29;46;38;-4;-8;-3;-2
9;39;7;29;-3;-3;-3;-8
29;9;18;36;-3;-16;-3;-18
18;5;33;37;-3;0;-9;-7
17;8;31;34;-16;-17;-19;-9
39;8;32;8;-10;-10;-7;-6
3;17;28;31;-11;-18;-1;-6
27;21;8;37;-1;-7;-8;-8
21;35;34;19;-14;-7;-8;-9
38;36;14;11;-11;-14;-4;-1
11;11;27;10;-8;-5;-5;-12
32;25;26;31;-20;-15;-16;-3
14;14;14;43;-12;-20;-2;-16
15;6;47;49;-2;-9;-2;-18
30;33;37;38;-9;-20;-14;-2
12;25;41;36;-5;-15;0;-8
5;4;36;32;-12;-1;0;-18
14;8;33;32;-18;-3;-10;-19
10;4;34;36;-5;-6;-18;-18
16;28;42;41;-4;-16;-19;-8
10;25;37;27;-7;-2;-13;-13
38;47;32;19;-13;0;-13;-9
17;11;1;24;-14;0;-4;-12
14;3;12;23;-7;-4;-8;-9
7;32;18;24;-19;-20;-18;-4
41;41;23;41;-18;-12;-1;-11
34;14;48;29;-18;-17;-18;-3
14;48;22;43;-15;-8;-3;0
38;21;33;8;-6;-13;-18;-11
8;3;32;33;-3;-5;-3;-14
2;38;21;30;-6;-3;-5;-20
2;34;41;2;-11;-6;-9;-9
30;38;48;24;-5;-5;-16;-14
39;18;23;13;-17;-17;-11;-5
2;9;49;48;-7;-6;-8;-4
34;14;28;11;-13;-11;-19;-11
14;23;34;47;-10;-6;-5;-1
14;18;17;39;-18;-8;-12;-11
14;17;23;40;-9;-2;-6;-6
12;42;29;3;0;-15;-13;-1
23;20;37;29;-17;-9;-12;-19
1;5;20;34;-1;-13;-3;-6
1;47;23;10;-5;-7;-10;-18
22;40;41;5;-5;-4;-12;-12
32;45;40;25;-9;-14;-19;-17
6;5;31;11;-5;-12;-15;-11
6;13;8;44;-19;-7;-4;-7
9;21;34;47;-8;-20;-16;-14
10;39;6;0;-5;-1;-3;-3
20;13;39;16;-5;-5;-7;-15
1;5;12;9;-2;-19;-16;-19
24;6;28;19;-17;-1;-4;-3
19;37;13;48;-8;-15;-13;-6
18;25;11;11;-5;-4;-6;-14
21;26;29;31;-17;-1;-3;-13
37;25;42;16;-18;-11;-14;-5
30;5;49;15;-16;-4;-13;-11
25;28;27;26;-3;-3;-17;-17
43;27;36;22;-13;-13;-13;-11
34;2;49;22;-1;-10;-9;-10
23;2;40;7;-7;0;-2;-17
11;28;28;20;-20;-20;-17;-20
43;45;27;15;-2;-16;-15;-5
13;24;19;22;-12;-11;-1;-18
10;5;36;41;-10;-14;-4;-12
43;15;35;18;-13;-11;-3;-5
45;27;27;1;-15;-12;-4;-20
2;16;44;4;-10;-8;-13;-14
23;33;43;38;-3;-7;-15;-14
18;4;21;3;-19;-11;-13;-16
29;1;42;10;-1;-15;-8;-13
23;25;27;26;-7;-1;-19;-7
45;28;36;3;-18;-17;-19;-11
9;29;17;41;-4;-15;-4;-4
47;11;36;8;0;0;-18;-13
29;32;23;4;-19;-9;0;-6
4;2;0;24;-2;-11;-18;-14
8;22;49;25;-7;-5;-4;-16
47;43;1;45;-14;-1;-2;-14
14;26;32;5;-7;-15;-10;-6
24;39;9;14;-11;-5;-19;0
47;44;3;7;-7;-16;-3;-11
26;27;35;14;-15;-2;-4;-18
11;18;46;41;-10;-12;-6;-8
