q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
46;41;26;37;-20;-1;-3;-8
27;20;29;16;-2;-5;-17;-16
17;29;3;4;-9;-13;-13;-7
34;0;21;29;-2;-1;-18;-19
7;17;33;15;-5;-6;-3;-19
13;49;25;22;-17;-5;-3;-20
35;25;34;20;-6;-16;-1;-14
31;2;5;2;-13;-4;-9;-17
2;44;25;22;-3;-7;-3;-14
5;14;15;18;-16;-12;-19;-6
11;0;38;40;-2;-8;0;-7
33;18;29;33;-6;-3;0;0
12;3;44;0;-1;-8;-9;-1
10;25;36;33;-8;-6;-10;-20
8;1;46;3;-5;-10;-5;-18
31;5;43;21;-10;-15;-7;-16
41;29;7;17;-17;-18;-12;0
28;48;20;32;-14;-18;-14;-3
38;26;24;42;-11;-8;-12;-10
30;0;19;1;-9;-18;-17;-14
14;14;45;24;-16;-4;-6;-4
27;33;12;18;-3;-9;-13;-15
27;12;10;45;-6;-18;-18;-17
21;15;6;8;-5;-16;-12;-14
43;35;27;43;-3;-17;-9;-19
20;40;9;41;-9;-18;-12;-5
9;49;11;32;-16;-19;-15;-10
1;9;44;9;-14;-12;-1;-14
6;19;36;23;-9;-6;0;-17
36;28;36;49;0;-16;-8;-19
8;3;36;18;-20;-13;-5;-9
2;42;21;18;-13;-10;-9;-18
48;41;46;18;-13;-18;-3;-11
24;1;10;22;-20;-15;-1;-11
23;5;31;15;-16;-1;-19;-5
4;36;29;18;-16;-2;-13;-9
18;14;3;17;-19;-12;-2;-18
45;17;34;1;-15;-19;-3;-12
11;2;28;33;-16;-4;-6;-12
11;18;45;48;-5;-5;-3;-6
3;42;39;22;-2;-19;-18;-1
25;15;44;10;-13;-18;-16;-9
0;2;6;48;-3;-4;-20;-2
29;23;26;34;-12;-15;-5;-7
25;5;47;34;-8;-4;-7;0
34;42;2;34;-1;-7;-5;-9
44;16;19;19;-6;-3;-18;-19
39;41;20;21;-15;-8;-5;-11
4;37;20;24;-20;-15;-20;-13
43;8;48;34;-12;-7;-19;0
20;36;47;29;-18;-12;-6;-15
26;7;7;18;-7;-10;-2;-19
41;3;34;12;-15;-17;-14;-9
33;31;41;8;-14;-6;-1;-16
42;24;20;17;-10;-13;-18;-8
43;40;30;41;-12;-17;-2;-5
15;2;5;29;-14;-19;-15;-4
13;23;31;1;-13;-15;-12;-16
42;7;48;27;-19;-17;-14;-3
29;8;15;27;-4;-19;-11;-13
3;16;11;13;-7;-12;-1;-13
27;11;28;20;-8;-8;-8;-11
34;7;21;30;-2;-12;-13;-5
5;10;49;18;-18;-15;-20;-14
48;4;13;29;-2;-6;-6;-20
40;30;44;34;-1;-18;-11;-12
5;48;5;38;-14;-14;-10;-3
38;21;31;40;-4;-5;-13;-2
14;48;33;8;-10;-8;-10;0
17;38;2;19;-4;-11;-6;-12
49;30;3;17;-10;-18;-12;-8
2;0;28;34;-4;-7;-15;-3
37;31;31;19;-15;-17;-9;-6
23;28;40;18;-3;-18;-16;-3
2;27;2;35;-6;-7;-14;-7
49;46;16;4;-9;-9;-15;-20
41;48;20;44;-4;-17;-8;-16
3;25;38;31;-5;-12;-4;-8
11;2;33;10;-8;-3;-12;0
30;40;46;0;-5;-7;-13;-12
28;20;6;11;-11;-6;-2;-18
8;19;22;39;-18;-10;-17;-5
48;7;44;25;-11;-11;-7;-6
49;25;12;44;-16;-3;-9;-6
27;36;20;17;-2;-19;-16;-19
35;19;0;25;-3;-19;-11;-4
4;15;45;38;-13;-4;-6;-10
12;13;11;42;-4;-16;-2;-13
35;42;48;49;-7;-17;-7;-20
23;42;18;24;-13;-4;-17;-12
18;35;23;35;-7;-10;-18;-5
29;19;45;14;0;-1;-3;-4
26;21;15;3;-3;-14;-2;-17
36;2;8;36;-14;-14;-2;-3
2;12;39;2;-12;-9;-14;-3
0;1;8;1;-7;-9;-19;-9
18;30;28;25;-3;-1;-4;-2
39;34;38;6;0;0;-6;-10
2;5;27;23;-4;-2;-10;-17
28;3;27;1;-4;-10;-8;-4
33;4;40;47;-8;-4;-4;-11
18;27;22;16;-18;-17;-4;-14
12;45;4;2;-6;-3;-4;-12
25;22;28;48;-15;-6;-3;-2
0;49;40;33;-6;-10;-15;-12
44;15;15;42;-17;-11;-12;-9
40;14;7;1;-16;-7;-11;-19
10;41;23;15;-14;-7;-18;-9
25;28;12;25;-16;-15;-9;-16
32;21;34;16;-8;-20;0;-3
21;36;27;38;-7;-2;-7;-7
36;2;10;42;-13;-7;-7;-15
10;13;40;18;-17;-12;-4;-1
22;18;38;18;-19;-4;-1;-6
33;14;2;8;-5;-7;0;-20
4;27;20;3;-15;0;-4;-11
37;47;46;33;-18;-2;-9;-10
21;43;18;43;-1;-5;-13;-9
15;40;36;20;-2;-9;-12;-3
36;45;3;27;-14;-5;-12;-3
29;20;8;20;-17;-16;-8;-18
5;33;21;12;-11;-4;-13;-5
40;5;2;22;0;-16;-15;-20
34;32;36;4;-7;-7;-8;-12
42;18;34;7;-2;-17;-16;-7
13;45;8;5;-20;0;-4;-10
35;22;37;18;-10;-1;-8;-11
11;46;28;30;-10;-10;-10;-8
31;31;5;48;-16;-5;-14;-17
21;20;23;12;0;-16;-8;-17
46;26;49;28;-9;-13;-11;-6
9;37;0;32;-5;-6;-17;-15
35;7;10;20;-16;-5;-19;-18
29;31;34;7;-20;-11;-12;-1
45;34;17;27;-11;-1;-17;-5
42;35;14;36;-7;-10;-6;-11
48;11;36;29;-9;-5;-5;-20
22;28;25;34;-5;-12;-10;-5
18;9;37;49;-7;-13;-19;-8
44;26;45;0;-18;-13;-13;-8
42;2;37;35;-3;-10;-14;-17
13;47;45;6;-14;-5;-5;-19
28;21;34;13;-20;-15;-8;-3
45;37;9;19;-9;-17;-7;0
34;36;23;47;0;-18;-13;-5
34;27;27;15;-13;-9;-11;-5
25;12;10;15;-8;-2;-8;-1
25;18;33;46;-14;-4;-5;-14
42;46;47;2;-4;-6;-7;-2
5;30;12;8;-15;0;-14;-20
47;46;48;45;-19;-4;-10;-11
1;48;12;38;-1;-17;-11;0
36;15;46;36;-4;-8;-14;-7
1;7;27;12;-3;-7;-1;-1
24;0;28;17;-10;-14;-1;-20
14;31;1;29;-8;-17;0;-4
46;29;16;8;-13;-12;-16;-1
41;14;5;25;-3;-1;-1;-4
46;23;32;33;-20;-7;-14;-8
15;7;14;13;0;-1;-8;-2
4;12;35;38;0;-14;-13;-7
40;25;33;43;-13;-4;0;-2
27;28;10;42;-19;-5;-17;-7
22;11;17;35;-5;-2;-5;-5
48;3;41;22;0;-8;-1;-14
1;47;27;20;-19;-5;-20;-14
1;26;44;36;-2;-14;-3;-6
36;38;13;20;-17;-17;-18;-3
25;13;7;32;-18;-14;-9;-20
20;24;19;16;-15;-9;-7;-20
36;44;37;39;-11;-16;-4;-18
43;7;21;23;-9;-15;-14;-1
4;24;13;3;-12;-15;-10;-4
7;3;30;20;-19;-5;-7;0
44;10;38;23;-4;-16;-17;-1
3;29;8;47;-17;-20;-1;-20
13;3;3;26;-9;-3;-18;-12
19;16;0;32;-8;-3;-13;-13
0;38;0;7;-4;-12;-3;-10
35;4;3;25;-14;-11;0;-6
19;0;34;28;-15;-19;-17;-11
2;40;35;25;-10;-2;-15;-15
18;12;45;39;-7;-19;-9;-9
26;19;27;36;-16;-8;-18;-11
28;5;36;10;-11;-5;-1;-19
30;5;42;1;0;-16;0;-20
46;23;11;16;-20;-19;-13;-9
38;46;43;18;-13;0;-14;-3
32;29;0;4;-8;-16;-15;-13
16;1;33;9;-7;0;-13;-4
32;30;37;39;-17;-18;-11;-3
23;48;8;44;-17;-1;-20;-15
27;1;29;30;-17;-17;-12;-5
17;24;22;22;-12;-20;-20;-8
0;9;19;26;-19;-10;-12;-4
9;38;3;6;-5;-1;-7;-16
24;37;13;24;-9;-8;-11;-8
7;21;35;11;0;-3;-14;-9
21;24;17;38;-8;-12;-9;-3
30;36;11;20;-4;0;-16;-11
32;25;16;10;-16;-7;-3;-13
31;8;39;0;-8;0;-3;-8
47;27;1;25;-5;-15;-11;-8
31;25;36;45;-7;-20;-1;-1
38;29;26;47;-10;0;-12;-18
19;25;12;18;-10;-19;-4;-10
39;43;28;11;-16;-9;-19;-17
13;39;26;11;-18;-17;-12;-10
32;41;38;28;-15;-12;-8;-11
21;34;44;46;0;-17;-12;-11
7;47;12;38;-10;-9;-3;-2
38;33;30;37;-17;-9;0;-19
25;18;12;1;-18;-11;-3;-19
49;15;26;28;-9;-20;-7;-19
38;37;36;16;-20;-12;-5;-16
28;7;49;16;-12;-20;-5;-13
2;14;16;7;-7;-4;0;-7
32;45;4;24;-14;-9;-12;-12
28;47;0;40;-16;-7;-6;-12
33;43;40;23;0;-1;-7;-9
35;6;15;12;-6;-18;-13;-10
2;24;23;17;-16;-8;-4;-3
46;44;43;44;-17;0;-2;-1
3;47;22;12;-1;-16;-13;-1
13;16;42;34;-15;0;-13;-10
31;22;40;47;-12;-16;-20;-14
8;37;22;44;-6;0;-17;-18
22;47;35;40;-19;-20;-5;-3
43;43;17;32;-18;-1;-9;-20
5;42;7;39;-3;-17;-12;-4
14;7;39;8;-10;-12;-5;-20
35;15;5;31;-10;-5;-5;-9
27;49;42;8;0;-16;-9;0
47;27;21;26;-13;-17;-18;-19
22;4;46;19;-19;-3;-7;-15
13;29;12;36;-6;-1;-9;-3
48;46;39;46;-9;-11;-20;-4
40;19;33;9;0;-1;-20;-6
14;2;13;48;-18;-9;-18;-17
38;16;39;5;-1;-20;0;-12
22;45;18;9;0;-8;-12;-5
22;5;2;42;-3;-4;-12;-8
45;11;18;5;-14;-1;-12;-5
40;8;28;11;-1;-14;-10;-2
18;40;17;19;-18;-5;-9;-13
28;40;42;40;-18;-13;-18;-14
2;26;27;35;0;-10;-7;-7
17;19;43;47;-10;-4;-4;-19
42;32;19;4;0;-10;-10;-11
19;27;22;19;-1;-6;-6;-10
25;6;38;15;-13;-18;-16;-2
26;11;34;25;-2;-17;-20;-18
28;24;17;32;-11;-20;-16;-15
42;15;40;12;-6;-6;-18;-13
29;27;28;36;-7;-10;-2;-6
15;29;43;37;-5;-17;-18;0
35;48;43;49;-1;-2;-2;-18
43;15;40;25;-11;-3;-1;-11
9;18;47;38;-9;-15;-9;-8
1;8;22;16;-9;-3;-8;0
11;15;19;49;-13;-4;-6;0
27;37;12;3;-14;-13;-7;-8
39;35;31;47;-9;-4;-10;-3
36;48;23;10;-8;-11;-1;-7
33;27;24;11;-15;-3;-19;-13
35;47;38;10;-7;-9;-15;-15
6;1;41;8;-10;-8;-10;-11
2;6;9;14;-9;-14;-19;-10
37;5;14;45;-9;-1;-18;-15
0;30;6;18;-11;-6;-5;-12
33;45;25;3;-4;-4;-4;-1
10;6;7;3;-6;-12;-14;-20
19;20;35;25;-6;-9;-11;-6
2;40;28;35;-13;-6;-6;-20
5;34;2;10;-1;-19;-4;-10
24;21;38;17;-11;-16;-12;-11
1;32;30;17;-7;-4;-3;-1
30;33;35;24;-17;-2;-3;-3
30;18;10;37;-3;-14;0;-19
42;5;4;36;-5;-3;-2;-4
48;11;28;20;0;-3;-5;-20
36;30;41;29;-5;-3;-11;-7
45;36;21;2;-12;-5;-20;-11
36;25;7;2;-11;-4;-10;-10
2;49;35;8;-19;-3;0;-9
49;0;28;24;0;-12;-17;-12
38;45;47;31;-12;-17;-20;-13
21;49;25;32;-7;-6;0;-2
39;30;12;37;-10;-16;-3;-14
49;48;29;16;-12;0;-17;-9
28;18;1;42;-12;-10;-3;-5
41;45;44;45;-3;-8;-18;-16
35;20;32;3;-3;-4;-20;-4
34;22;36;38;-10;-2;-6;-14
19;49;38;31;-2;-17;-13;-12
20;38;27;16;-17;-11;-14;-18
34;21;30;43;-18;-3;-10;-18
1;38;23;7;-20;-9;-4;-10
18;36;30;44;-8;-6;-10;-14
7;4;9;36;-15;-11;-5;0
6;42;38;21;-3;-4;-20;-9
36;7;47;36;-4;-13;-7;-18
41;32;45;34;-8;-9;-19;0
42;45;1;46;-3;-17;-20;-10
6;21;43;22;-14;-13;-7;-10
49;25;29;14;-10;-14;-13;0
22;1;15;41;-17;-4;-19;-18
49;14;15;36;-19;-2;-15;-6
19;16;11;13;-18;-11;-8;-5
46;39;6;18;-9;-15;-2;-15
46;1;33;46;-2;-3;-12;-6
11;9;21;33;-14;-17;-13;-20
35;8;23;42;-7;-16;-10;-9
9;21;22;29;-4;0;-17;-10
13;39;15;20;-5;-15;-20;-10
13;4;27;30;-6;-8;-11;-19
46;38;28;21;-6;-16;-9;-15
31;29;31;27;-7;-1;-10;-18
33;26;21;22;-13;-3;-9;-13
1;10;6;17;-4;-20;-1;-6
32;40;48;45;-5;-16;-16;-4
17;11;29;18;-6;-7;-2;0
36;47;20;31;-9;-5;-17;-6
45;31;7;41;-7;-1;-3;-5
18;27;17;23;-6;-12;-19;-7
7;47;30;14;-1;-1;-3;-13
37;39;45;4;-4;-10;-14;-11
4;12;27;12;-10;-5;-13;-16
46;25;28;28;-17;-17;-9;-10
7;45;35;48;-5;-17;-3;-3
24;34;20;13;-2;-18;0;-10
26;6;48;14;-8;-20;-5;-17
38;44;31;4;-9;-6;-12;-17
12;34;33;37;-19;-19;-7;-9
45;49;4;11;-11;-6;-11;-6
22;8;19;3;-13;-19;-11;-17
22;45;26;13;-5;-5;-13;-6
16;22;17;17;-10;-10;-4;-6
20;22;43;9;-20;-8;-11;-7
5;15;8;9;-11;-1;-13;-5
17;28;25;29;-11;-5;-10;-6
36;29;9;17;-5;-2;-6;-13
31;49;8;49;-3;-11;-15;-2
38;1;35;19;-9;-10;-13;-14
31;39;45;43;-7;-15;-15;-19
31;1;48;19;-9;-16;-15;-5
19;30;41;15;-1;-12;-18;-16
27;33;36;19;0;-18;-5;-4
37;19;19;45;-3;-7;0;-4
30;33;41;4;-15;-8;-16;-15
44;0;6;38;-5;-9;-4;-19
28;2;1;46;-13;-6;-14;-15
1;10;4;46;-12;-18;-13;-12
12;20;31;12;-3;-10;-19;-9
37;23;2;34;-14;-4;-12;-15
10;37;20;8;-9;-5;-10;0
24;24;11;48;-18;-9;-14;-7
1;33;47;13;-10;-8;-8;-17
17;2;12;1;-4;-4;0;-3
31;28;18;32;-11;-11;-14;-16
28;6;33;36;-9;-11;-15;0
0;13;37;30;-19;-2;-18;-7
9;13;27;4;-1;-14;-20;0
0;25;33;2;-7;-7;-13;-9
49;44;41;10;-5;-7;-4;-18
15;31;29;17;-20;-6;0;-10
48;39;15;22;-2;-4;-12;-16
0;40;15;21;-8;-9;-19;-5
6;15;6;7;-2;-10;-18;-17
36;9;47;40;-13;-20;-3;-6
39;31;28;45;-15;-12;0;-16
36;38;49;38;-17;-3;-10;-6
44;44;16;2;-11;-16;-16;-5
22;44;4;5;-2;-2;0;-5
10;48;44;4;-8;-15;-4;-11
40;35;30;12;-18;0;-10;-9
43;10;6;6;-4;-8;-6;-2
10;20;30;42;-12;-7;-16;-12
42;43;44;6;-12;-13;-14;-3
36;17;47;13;-15;-16;0;-8
13;46;3;2;0;-19;-9;-18
12;30;15;2;-7;-16;-18;-20
9;3;14;20;-1;-14;-20;-9
49;18;25;49;-19;-9;-18;-9
1;16;6;44;-16;-3;-17;-6
30;36;7;2;-11;-12;-12;-5
16;16;17;41;-4;-12;-2;-3
15;29;30;44;-17;-16;-11;-8
34;35;21;4;-19;-12;0;-17
22;4;44;15;-6;-17;-18;-20
48;13;17;29;-6;-2;-12;-17
14;33;47;47;-18;-1;-6;-12
8;30;42;29;-7;0;-4;-6
34;41;34;7;-15;0;-9;-18
44;9;10;42;-18;-7;0;-15
30;21;23;13;-12;-14;-9;-12
16;9;9;41;-16;-16;-18;-18
25;10;11;10;-6;-20;-3;-5
17;43;11;3;-7;-2;-17;-19
17;12;16;14;-20;-18;-18;-15
35;49;30;11;-5;-2;-7;-19
6;10;20;4;-14;-6;-9;-13
12;12;34;39;-6;-14;-7;-5
44;27;45;48;-5;0;-20;-6
11;33;46;1;0;-13;-5;-16
33;36;13;49;-8;-13;-13;-17
43;47;4;17;-5;-2;-9;-2
36;49;42;12;-14;-3;-4;-4
34;27;8;18;-17;-16;-8;-20
44;34;37;29;-11;-6;-11;-16
30;26;36;41;-8;-12;-17;-2
20;23;18;10;-2;-19;-20;0
27;43;22;33;-1;-14;0;-6
23;13;0;49;-13;-14;-5;-3
41;31;41;15;-7;-13;-13;-3
6;23;21;12;-7;-8;-16;-8
22;31;10;33;-2;-15;-18;-2
15;35;26;49;-1;-6;0;-20
22;12;40;3;-6;-12;-15;-8
46;27;37;6;-9;-11;-10;-6
3;6;1;24;-5;-15;-14;-5
23;34;48;14;-20;-11;-17;-14
32;35;20;33;-13;-16;-5;-1
26;36;41;44;0;-19;-8;-6
5;7;39;9;-10;-4;-7;-2
37;0;40;48;-20;-9;-3;-17
24;1;16;44;-6;-12;-18;-14
34;16;49;31;-16;-1;-8;-12
27;3;46;0;0;0;-20;-2
5;12;7;16;-19;-19;-17;-16
16;38;1;39;0;-9;-6;-14
1;48;21;30;-4;-6;-16;-8
12;8;21;40;-11;-7;-14;-16
42;19;42;1;-9;-11;-18;-11
12;13;28;48;-1;-1;-17;-19
7;39;42;14;-1;-5;-18;-18
46;13;24;13;-12;-13;-12;-2
27;0;47;1;0;-10;0;-18
16;4;26;40;-6;-6;-20;-1
13;5;9;8;-12;-10;-9;-11
1;31;25;13;-4;-4;-18;-13
19;31;42;40;-17;-19;-11;-6
34;19;17;11;-9;0;-7;-2
28;20;11;20;-9;0;-11;-14
37;30;29;19;-18;-12;-14;-3
13;5;48;45;-1;-13;-15;0
11;44;31;48;-17;-11;-13;-5
40;49;41;10;-14;-6;0;-13
21;11;6;13;-4;-16;-15;-3
47;48;13;13;-9;-16;-6;-19
37;14;28;6;-16;-8;-10;-1
40;37;41;8;-3;-18;-9;-1
15;10;13;49;-14;-9;-13;-17
37;28;19;40;-16;-12;-17;-18
36;30;8;46;-5;-11;-9;-3
16;22;15;45;-10;-5;-12;-20
15;31;2;26;-16;-9;-7;-4
30;39;14;34;-8;-6;-7;-13
6;35;27;17;-9;-17;-5;-9
20;28;28;48;-15;-3;-19;-2
2;11;11;14;-2;-2;-9;-7
17;36;15;3;-2;-1;-10;-6
22;21;25;44;-12;-5;-14;-16
0;15;21;6;-19;-8;-18;-18
16;36;23;6;-16;-5;0;-19
8;30;35;26;-20;-3;-3;-5
15;34;12;7;-3;-8;-9;-17
30;2;48;46;-14;-16;-3;-7
3;40;9;44;-18;-18;-7;-10
7;18;33;6;-16;-20;-5;-1
40;11;27;26;-17;-11;-12;-3
48;37;29;23;-1;-12;-20;-16
47;3;36;23;-19;-14;-13;-18
43;40;26;14;-13;-6;-11;-5
49;17;1;2;-12;-14;-20;-9
36;33;18;6;-13;-7;-15;-15
5;29;35;35;-4;-13;-15;-15
13;40;11;19;-11;-17;-7;-11
32;47;43;46;-8;-13;-15;-17
2;37;6;12;-3;-13;-11;-13
36;42;19;23;-3;-10;-8;-3
48;45;15;11;-4;-1;-6;-8
23;44;27;16;-10;-19;-9;-1
16;10;33;48;-9;-9;-6;-4
7;3;18;20;-15;-4;-2;-10
39;30;33;40;-16;-2;-7;-16
21;17;4;19;-18;0;-5;-7
16;32;21;2;-13;-12;-4;-13
32;36;18;37;-11;-16;-16;0
32;23;1;29;-9;0;0;-6
22;42;2;32;-1;-4;-8;-7
44;3;27;14;-20;-3;0;-1
42;41;0;26;0;-5;-4;-5
41;49;49;15;-12;-19;-16;-8
34;47;39;27;-3;-19;-13;-6
48;13;47;17;-4;-4;-5;-10
3;36;17;36;-3;-18;-19;-5
23;6;42;40;-12;-20;-1;-8
11;22;27;4;-15;-4;-7;-12
48;16;32;10;-12;-4;-3;-17
48;44;22;14;-5;-6;-18;-8
32;1;41;40;-18;-5;-17;-13
9;34;12;18;-5;-5;-7;-10
9;19;18;47;-3;-4;-18;-3
45;2;5;5;-6;-9;-16;-3
37;39;2;37;-3;-1;-8;-14
48;20;30;49;-3;-15;-2;-14
11;34;42;42;-4;-18;-6;-5
30;5;43;47;-9;-3;-5;-9
30;14;27;48;-14;-16;-7;-12
3;34;5;10;-8;-10;-15;-14
37;32;20;37;-19;-5;-16;-15
36;14;28;44;-12;-15;-7;-17
12;5;30;46;-20;-20;-1;-17
17;41;1;0;-16;-9;-15;-11
2;4;31;15;-18;-9;-11;-2
8;45;11;32;-2;-8;-14;-16
19;46;27;28;-17;-16;-3;-3
35;5;41;17;-14;-18;-19;-12
26;49;4;46;-6;-20;-7;-11
48;14;36;7;-3;-6;-10;-3
45;8;46;47;-8;-15;0;-4
16;8;34;2;-16;-7;-15;-7
47;24;7;43;-2;-20;-18;-19
35;34;29;5;-8;-1;-3;-19
36;11;20;24;-13;-20;-8;-15
26;48;29;18;-10;-14;-2;-11
28;45;30;8;-18;-20;-18;-4
12;26;49;9;-1;-10;-14;-6
29;37;33;4;-17;-10;-6;-16
24;3;20;28;-10;-15;-19;0
4;20;42;5;-11;-3;-1;-12
8;35;25;45;-2;-5;-12;-13
21;48;23;15;-12;-3;-14;-16
42;31;42;44;-20;-9;-8;-7
47;14;2;17;-14;-8;-9;-18
12;24;35;0;-16;-9;-20;-8
41;42;40;4;-4;0;-1;-5
38;22;0;33;-18;-18;-20;-4
0;7;15;0;-4;-2;-20;-3
21;28;11;37;-16;-5;-3;-12
1;4;43;25;-12;-7;-1;-9
25;29;21;43;-1;-15;-11;-14
44;25;17;15;-13;-16;-20;-1
19;28;6;23;-15;-6;-5;0
5;3;41;31;-15;-17;-15;-8
45;18;28;43;-12;-6;-11;-14
20;7;35;35;-19;-3;-13;-6
6;18;35;38;-14;0;-1;-15
43;49;38;6;-12;0;-12;-17
3;43;38;3;-6;-15;-3;0
34;28;1;30;-15;-12;-7;-17
10;39;46;46;-7;-18;-10;-6
31;44;19;47;-12;-12;-1;0
29;0;14;16;-11;-6;-17;-4
17;44;24;16;-2;-15;-15;-11
25;4;10;1;-8;-14;-16;-5
31;25;27;34;-2;-1;-8;-2
31;42;18;38;-17;-14;-2;-6
25;11;32;32;-13;-10;-6;-5
37;1;24;19;-18;-7;-7;-5
11;2;39;9;-10;0;-16;-8
28;28;10;15;-2;-15;-5;-20
48;21;38;28;-16;0;-2;-12
23;38;22;16;-17;-17;0;-18
23;19;45;17;-19;-1;0;-11
35;31;40;46;-6;-19;-4;-6
8;9;13;9;-13;-11;-3;-16
36;32;11;1;-11;-19;-10;-15
29;49;43;36;-11;-9;-11;-13
29;46;46;36;-11;-17;-6;-10
4;38;38;22;-8;-13;-9;-3
43;2;47;49;-11;-6;-16;-4
9;36;15;29;-11;-16;-6;-8
12;28;38;14;-19;-10;-9;-13
46;32;23;34;-19;-18;-14;-3
46;32;30;26;-13;-11;-3;-13
15;42;25;44;-7;-17;-10;-17
41;23;5;2;-8;-16;-5;-15
38;47;2;3;-9;-13;-15;-12
9;2;19;9;-17;-15;-12;-18
22;35;36;7;-1;-2;-6;-7
10;3;48;5;-5;-13;-17;-12
14;26;12;44;0;-7;-7;-18
5;43;35;10;-16;-19;-10;-11
19;8;9;25;-15;-11;-17;-10
48;49;35;36;-5;-10;-15;-9
7;17;20;11;-16;-11;-15;-18
0;36;39;2;-10;-1;-19;-13
20;29;12;21;-7;-17;-6;-4
6;30;10;25;-19;-5;-16;-7
24;44;15;49;-8;-16;-2;-20
31;34;32;23;-6;-17;0;-20
30;8;33;43;-17;-2;-20;-7
7;49;24;11;-2;-6;-10;-12
30;16;22;7;-2;-19;-20;-14
33;0;28;20;-19;-17;-12;-14
12;28;28;38;-11;-1;-15;-9
23;24;35;28;-20;-8;-4;0
43;37;46;29;-3;-16;-9;-7
3;1;15;37;-1;-19;-11;-16
15;26;12;47;-7;-9;-5;-10
19;1;34;41;-9;0;-15;-10
18;6;44;10;-17;-9;-13;-9
26;33;27;3;0;-11;-6;-18
24;48;7;2;-16;-1;-20;-1
26;12;23;3;-7;-8;-11;-12
44;49;7;44;-15;-13;0;-19
9;9;39;10;-17;-6;-12;-12
15;11;32;34;-11;-6;-16;-9
10;35;19;1;-9;-5;-11;-6
16;38;35;36;-9;-12;-19;-12
24;33;5;34;-1;-1;-14;-1
40;21;18;20;-19;-12;-15;-20
22;35;33;0;-17;-2;-10;-2
37;24;35;15;-11;-4;-19;-19
48;24;6;5;-5;-15;-5;-20
27;14;19;10;-12;-7;-2;-16
36;10;44;5;-5;-5;-7;-9
49;14;24;39;-8;-1;-19;-11
13;25;26;34;-7;-4;-5;-18
0;20;32;3;-17;-14;-20;-19
10;39;17;1;-15;-9;-7;-6
21;39;37;20;-5;-11;-10;-10
39;45;39;13;0;-8;-5;-9
47;13;37;41;-2;-19;-17;-2
18;4;21;32;-8;-3;-15;-18
44;1;21;21;-3;-2;-12;-20
34;35;33;13;-3;-9;-8;-5
5;21;21;0;-9;-8;-11;-8
47;29;6;12;-16;-8;-17;-9
39;5;6;6;-19;-3;-14;-2
6;42;47;21;-19;-12;-5;-9
46;9;21;44;-13;-2;-9;-6
20;10;41;8;-1;-11;-1;-14
34;42;30;41;-13;-8;-3;-11
33;6;3;42;-14;-15;-16;-20
16;11;21;45;-2;-8;0;-14
7;42;21;17;-2;-16;-6;-2
46;1;49;35;-7;-8;-3;-5
26;49;13;45;-10;-5;-4;-8
27;21;37;45;-13;-11;-10;-13
32;3;32;27;-6;-17;-20;-3
43;37;42;30;-13;-10;0;-20
5;18;36;11;-18;0;-3;-2
25;30;5;19;-8;-8;-20;-18
26;3;23;45;-14;-16;-16;-14
31;34;3;1;-16;-7;-10;-15
21;44;4;3;-12;-16;-20;-8
39;37;32;19;-14;-8;-1;-4
1;21;22;29;-16;-3;-20;-20
3;49;44;44;-1;-18;-18;-12
23;32;29;17;-14;-10;-19;-1
10;27;21;26;-19;-2;-11;-9
18;4;3;40;-19;-16;-10;-11
28;22;9;37;0;-18;-10;-12
10;15;16;7;-10;-5;-20;-14
31;13;15;2;-15;-10;-10;-12
42;0;4;47;-20;-19;-2;-3
25;33;12;29;-19;-3;-20;-14
12;30;37;29;-1;-3;-3;-12
12;33;29;29;-20;-17;-16;-6
18;33;23;4;-9;-20;-11;-19
31;11;27;46;-5;-17;0;-20
21;6;29;33;-18;-6;-8;-19
39;35;23;7;-5;-11;-8;-16
35;8;38;24;-9;-10;-12;-3
24;31;20;6;-10;-12;-9;-12
40;9;40;16;-9;-9;-10;-15
22;10;44;19;-5;-14;-15;-10
20;43;21;48;-20;-16;-6;-17
3;37;39;7;-4;-19;-6;-19
47;2;3;43;0;-2;-19;-5
15;5;40;9;-4;0;-18;-5
22;39;13;41;0;-2;-20;-16
8;22;20;30;-7;-16;-19;-1
6;44;31;42;-10;-11;-1;-16
32;16;6;46;-2;0;-17;-12
24;3;20;25;-11;-15;-17;-14
23;13;31;43;-14;-11;-13;-13
14;30;2;33;-15;-1;-8;-5
21;1;24;7;-11;-9;-20;-4
42;19;9;31;-15;-3;-5;-16
49;6;5;38;-12;-20;-14;-19
2;27;26;21;-15;-20;-1;-14
25;39;41;18;-18;-4;-2;-15
27;23;2;41;0;0;-18;-4
14;22;14;16;-18;-17;-17;-7
22;37;39;41;-18;-13;-3;-19
37;45;3;23;-17;-1;-9;-3
7;36;2;2;-16;-6;-5;-8
34;4;8;9;-9;-5;-15;-15
7;32;8;22;-6;-18;-13;-12
45;26;22;6;-3;-19;-13;-1
12;5;30;6;-8;-20;-1;-13
0;9;6;10;-15;-4;-19;-16
31;36;1;22;-17;-1;-10;0
15;22;7;38;-1;-15;-9;-2
6;19;46;22;-13;-10;-15;-13
22;8;29;32;-13;-4;-19;-2
11;23;44;5;-7;-17;-2;-20
5;27;16;13;-9;-5;0;-9
36;3;40;17;0;0;-7;-19
16;35;12;1;-5;-2;-19;-13
13;5;44;14;-16;-12;-14;-16
