q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
33;34;17;18;-20;-12;-18;-7
23;40;47;42;-11;-11;-18;-11
39;40;49;28;-9;-9;-11;-19
44;33;18;23;-2;-5;-2;-18
21;16;12;40;-20;-16;-14;-19
35;8;45;9;-3;-4;-3;-10
24;11;18;14;-9;-16;-19;-5
44;42;46;12;0;-5;-1;-19
22;28;30;18;-16;-5;-16;-3
9;30;48;38;-14;-6;-8;-16
23;42;39;24;-7;-11;-3;-10
21;47;46;42;-6;-13;-15;-9
18;33;41;19;-5;-17;-14;-20
30;26;46;19;-10;-5;-15;-7
30;28;19;20;-18;-16;-4;-8
43;37;37;6;-4;-16;-5;-16
44;12;21;31;-20;-20;-16;-4
20;17;16;31;-4;-2;-11;-1
20;41;23;8;-5;-17;-12;-8
31;45;8;31;-13;-6;-19;-19
18;6;37;23;-9;-16;-13;-7
3;8;36;39;-20;-14;-12;-9
8;32;6;30;-5;-10;0;-20
32;42;1;35;-16;-7;-3;-5
31;47;19;40;-13;-10;-10;0
44;14;10;2;-13;-5;-5;-15
12;40;10;7;-10;-13;-20;-17
31;42;21;43;-3;-5;-10;-14
36;9;28;18;-8;-1;-7;-5
15;39;11;42;-12;-17;-4;-18
0;8;43;6;-16;-13;-13;-10
28;11;49;26;-18;0;-19;-8
42;38;1;17;-4;-8;-17;-7
2;26;42;2;-17;-4;-7;-2
41;30;18;1;-15;-1;-20;-13
38;0;39;33;0;-2;-20;-1
36;4;30;6;-11;-9;-12;-18
24;26;2;1;-14;-8;-9;-2
36;31;42;43;-11;-14;-18;-3
1;11;24;7;-4;-9;-7;-10
29;46;33;27;-15;-20;-17;-14
24;46;20;0;-5;-12;-5;0
40;21;24;7;0;-4;-6;-1
26;45;9;25;-2;-6;0;-4
12;40;3;41;-18;-14;-2;-13
21;28;36;47;-5;-14;-7;-3
2;27;42;23;-11;-17;-14;-1
8;19;35;25;-20;-8;-8;-19
40;10;20;23;-17;-10;0;0
48;27;47;17;-7;-6;-17;-3
14;48;43;46;-19;-4;0;-15
46;12;43;29;-12;-17;-11;-8
1;39;20;32;-18;-7;-4;-8
42;49;17;48;-14;-13;-12;-10
48;44;27;45;-5;-12;-13;-7
35;0;15;43;-7;-16;-16;-14
5;46;25;11;-5;-2;-7;-5
45;24;18;36;-2;0;0;-8
23;34;13;37;-12;-8;-13;-9
34;38;29;8;-13;-16;-10;-11
20;29;42;48;-6;-2;-19;-10
41;8;10;37;-12;0;-13;-15
46;47;41;9;-20;-16;-1;-11
48;5;16;31;-19;-7;-12;-20
27;13;6;3;-3;-16;-3;-7
49;42;45;24;-17;-5;-9;-6
17;16;17;3;-2;-18;-17;0
33;24;14;38;-2;0;-17;-4
35;18;40;44;0;-14;-17;-12
29;4;3;43;-4;-19;-15;-19
3;13;7;18;-15;-7;-9;0
27;6;31;7;-7;-2;-9;-3
6;32;45;14;-2;-11;-1;0
34;3;31;10;-3;-20;-19;-8
24;44;1;1;-11;-4;-17;-3
4;41;3;20;-13;-18;0;-1
19;29;49;44;-9;-2;-12;-10
5;26;49;32;-19;-16;-2;-17
18;1;16;9;-15;-15;-1;-16
25;39;14;4;-9;-14;-8;0
30;3;48;28;-17;-16;-7;-18
13;27;5;24;0;0;-2;0
39;45;9;35;-15;-14;-8;-8
20;37;10;4;-4;-7;-11;-5
45;48;2;16;-11;-9;-9;-20
1;27;31;47;-12;-12;-20;-14
8;23;28;43;-6;-11;-4;-13
29;29;0;36;-12;-13;-3;-15
37;14;47;22;-4;-1;-10;-16
4;14;30;45;-11;-11;-12;-9
13;46;24;2;-5;-16;-5;-5
17;12;48;40;-10;-7;0;-6
5;20;34;34;-13;-16;-10;-12
26;15;12;16;-20;-12;-1;0
39;18;26;47;-6;0;-16;-17
31;22;34;7;-20;-14;-2;-3
18;1;11;8;-1;-11;-11;-3
32;25;25;45;-18;-14;-7;-10
45;16;34;24;-5;-20;-11;-15
8;18;8;37;0;-5;-17;-13
9;31;7;48;-9;-8;-18;-12
23;30;49;25;-1;-7;-13;-16
34;28;13;14;-9;-6;-13;-18
14;2;14;43;-3;-13;-15;-2
5;32;32;2;-8;-14;-10;-13
15;33;13;8;-10;-6;-3;-3
5;21;29;4;0;-19;-17;-7
42;49;31;9;-2;-2;-17;-13
1;23;15;10;-18;-10;-8;-4
41;15;14;20;-18;-13;-17;-20
15;33;45;46;-9;-19;-1;-8
12;44;27;8;-17;-7;-20;-10
49;44;10;34;-3;-10;-10;-16
45;27;19;33;-14;-19;-8;-18
44;26;9;10;-19;-16;-13;-19
47;34;12;35;-10;-8;-16;-16
4;40;39;7;-12;-1;-12;-16
40;39;36;36;-18;-5;-18;-6
49;28;22;47;-8;-13;-20;-1
43;21;31;26;-17;-17;-1;-14
26;42;5;49;-7;0;-2;-14
41;21;43;19;-13;-19;-14;-11
6;46;29;4;-15;-3;-4;0
36;8;37;0;-1;-16;-5;0
0;47;25;42;-2;-9;-18;-6
31;48;7;28;-7;-19;-9;-9
28;25;17;45;0;-15;-4;-17
29;15;49;42;-13;-15;-18;-7
32;43;47;6;-4;-1;-7;-12
37;36;32;6;-5;-2;-12;-7
16;38;11;34;-9;-2;-6;-6
23;38;17;5;-5;0;-8;-2
23;12;30;27;-11;-16;-15;-3
9;5;18;8;-16;-14;-5;-8
22;27;5;37;0;-16;-2;-1
42;46;9;18;-16;-2;-5;-3
20;3;27;17;-11;-19;-14;-16
34;32;25;5;-2;-18;-20;-10
1;43;38;42;-9;-14;-9;-10
15;15;38;34;-15;-13;-1;-8
0;25;8;36;-11;-1;-9;-8
6;33;35;14;-12;-3;-12;-7
4;8;40;17;-3;-19;-15;-18
9;29;34;31;-7;-18;-3;-4
39;32;12;32;-19;-19;-15;-17
39;13;45;27;0;-20;-3;-20
22;7;35;10;-17;-19;-5;-8
13;47;49;39;-8;-3;-5;-5
48;42;6;36;-12;-12;-15;-4
15;18;20;27;-7;-17;-10;0
46;36;19;44;-19;-12;-4;-16
4;8;45;49;-17;-5;-12;-7
29;21;40;11;-15;-15;-10;-5
14;20;9;3;-2;-5;-4;0
17;24;30;43;-20;-12;-5;-8
47;47;16;3;-11;-17;0;-4
15;3;12;31;-17;-19;-9;-15
39;14;25;43;-1;-13;-13;-4
38;29;37;40;-9;-1;0;-17
5;41;38;10;-10;-1;-19;-13
2;20;17;6;-6;-7;-3;-15
41;29;30;36;0;-3;0;-9
41;33;42;9;-17;-18;-12;-20
8;4;31;10;-4;-20;-15;-7
23;45;38;13;-9;-3;-10;-7
1;40;19;8;-6;-6;-7;-14
13;46;47;17;-20;-1;-2;-19
17;20;17;23;-1;-7;-15;-17
10;26;13;5;-14;-6;-18;-13
34;19;10;30;-5;0;-3;-19
9;20;40;46;-6;-19;-17;-20
40;36;25;44;-13;-15;0;-18
4;2;46;46;-2;-19;-20;-20
27;6;15;12;-12;0;-6;-13
27;7;44;37;-13;-9;-6;-5
47;26;38;28;-14;-12;-17;-10
27;7;19;48;-16;-5;-10;-15
28;31;9;45;-7;-3;-17;-7
29;36;28;38;-20;-2;0;-9
13;37;29;9;-2;-2;-16;-12
39;2;6;24;-2;-13;-7;-5
4;22;35;41;-6;-11;-14;-5
19;9;35;46;-2;-4;-1;-18
13;33;30;49;-6;-1;-15;-9
7;34;37;13;-3;-1;-13;-2
12;12;42;32;-14;-19;-4;-1
36;1;11;42;-6;-2;-19;-7
30;6;30;36;-5;-14;-9;-3
43;4;25;42;-6;-1;-6;-17
23;10;41;10;-9;-10;-11;-7
24;25;48;10;-13;-6;-2;-17
45;1;13;16;-9;-2;0;-10
13;36;49;49;-4;-20;-9;-17
26;45;42;26;-4;-3;-15;-9
31;11;29;6;-19;-15;-3;-2
20;28;8;39;0;-3;-13;-19
3;3;1;43;-15;-11;-10;-13
5;7;37;43;-17;-13;-3;-13
25;25;2;38;-1;-19;-10;-20
35;44;27;34;-6;-16;-4;0
30;44;38;30;-9;-19;-14;-1
19;0;3;32;-7;-17;-5;-2
30;45;33;45;-1;-8;-11;-9
28;12;26;13;-20;-17;-3;-15
6;45;38;37;-14;-1;-6;-3
16;32;6;31;-13;-6;-19;-6
13;12;36;45;-15;-2;-17;-2
7;18;15;46;-13;-11;-18;-14
20;10;5;40;-9;-10;-18;0
9;8;34;27;-5;-20;-20;-9
29;0;22;26;-9;0;-3;-3
5;0;44;19;-14;-13;-14;-8
40;11;20;33;-17;-3;-12;-2
29;0;13;25;-20;-9;-14;-13
29;9;36;6;0;-14;-6;-20
5;33;37;15;-7;-17;-8;-1
32;11;19;1;-15;-15;-9;-2
30;25;31;40;-7;-1;-18;-20
11;32;25;28;-13;-6;-19;-15
39;20;23;40;-16;-18;-10;-5
39;29;41;3;-5;-1;-7;-18
34;27;49;3;-17;-16;-3;-5
45;3;5;24;-17;-3;-12;-4
14;38;7;43;-5;-6;-4;-5
23;24;29;49;0;-16;-10;-1
49;19;40;27;0;-7;-15;-13
36;18;0;4;-3;-14;0;-15
34;26;8;11;0;-11;-2;-12
8;22;45;8;-10;-6;-16;-5
1;23;38;10;-17;-12;-14;-16
33;16;40;20;-19;0;-10;-16
29;34;38;6;0;-9;-9;-7
44;30;49;3;-20;-8;-14;0
25;24;17;32;-8;-19;-12;-19
25;26;29;27;-9;-11;-4;-17
3;46;27;19;-18;-2;-13;-8
44;19;44;40;-20;-10;-13;-16
37;18;1;24;-6;-14;-12;0
22;25;38;16;-9;-17;-5;-16
5;4;19;11;-9;-12;-1;-17
34;3;0;26;-9;-11;-17;-3
38;41;23;37;-4;-6;-20;-8
10;12;23;42;-19;-13;-1;-6
10;25;28;36;0;-20;-6;-11
48;22;40;44;-11;-17;-17;-3
48;45;18;24;-4;-12;-16;-4
38;7;10;34;-17;-5;-19;-4
49;27;28;45;-10;-6;-13;0
21;21;39;36;-6;-12;-17;-4
12;1;9;47;-5;-20;-4;-19
38;7;13;16;0;-3;-19;-10
39;40;32;0;-16;-10;-14;-6
40;43;21;22;-4;-4;-1;-10
20;29;15;21;0;-13;-14;-10
9;16;40;9;-11;-18;-18;-20
8;11;18;7;-10;-19;-13;-19
44;10;11;11;-2;-4;-14;-15
11;34;3;22;-7;-20;-14;-15
48;43;20;0;-8;-16;-3;-5
31;48;25;34;-13;-18;-9;-13
34;11;16;11;-9;-7;-10;-1
6;49;46;39;-15;-7;-15;-3
18;3;45;43;-9;-2;-11;-4
36;36;4;20;-2;-13;-9;-1
33;4;39;13;-4;-17;-3;-2
10;9;27;20;-7;-4;-5;-6
5;45;49;34;-20;-15;-6;-10
0;2;29;18;0;-6;-20;-1
12;27;31;46;-5;-8;-3;-8
4;28;18;39;-20;-13;0;-19
36;44;11;23;-10;-16;-3;-10
22;45;35;36;-20;-20;-5;-15
25;48;1;41;0;0;-20;-11
46;41;10;7;-1;-13;-15;-10
13;28;18;12;-8;-20;-1;-7
11;37;5;8;-20;-1;-20;-4
14;32;37;34;-16;-3;-4;0
32;31;45;43;-4;0;-3;-6
17;46;22;22;-1;-1;-9;-5
34;11;32;42;0;-11;-3;-7
16;34;38;37;-12;-4;-3;-8
17;49;25;7;-3;-13;-8;-9
37;45;43;3;-12;-16;-6;-18
38;37;42;43;-18;-15;-3;-16
24;30;14;49;-6;-10;-7;-9
47;16;2;25;-12;-19;-17;-6
20;18;42;38;-18;-6;-7;-13
38;39;1;34;-7;-12;-15;0
6;43;10;8;-2;-10;-19;-6
7;1;49;30;-1;-4;-2;-8
29;20;3;19;0;-17;-7;-8
49;28;22;32;-12;0;-5;-4
8;35;5;12;-12;-12;-15;-1
12;6;1;18;-14;-8;-3;-5
17;41;17;47;-5;-8;-5;-6
26;43;40;43;-4;-3;-17;-20
13;24;3;28;-5;-1;0;-18
19;43;31;39;-20;-16;-16;-20
41;23;26;23;-17;-4;-18;-12
30;6;26;37;0;-14;-15;-7
39;13;36;2;-19;-15;-8;-16
34;40;48;43;-20;-6;-10;-13
1;34;40;29;-4;-16;-1;0
21;47;34;26;-12;-20;-14;-13
9;6;48;25;-5;-10;-1;-14
16;44;48;25;-11;-3;-7;-2
47;6;18;5;-6;-18;-16;-10
47;16;20;39;-12;-10;-9;-3
44;8;0;0;-5;-15;-5;-19
45;4;4;23;-19;-4;-7;-1
44;32;15;36;-4;-13;-8;-20
3;26;3;20;-13;-5;-8;0
6;32;39;6;-20;-8;-5;-13
9;14;19;20;-15;-9;-18;-13
36;27;14;17;-10;-19;-12;-16
34;32;11;49;-3;-12;-19;-17
2;43;12;3;-3;-20;-10;-14
43;5;7;43;-1;-17;-10;-12
32;4;47;16;-14;-10;-18;-6
3;27;9;7;-4;-6;-9;-16
41;10;23;26;-19;-4;-2;-9
6;25;33;24;-1;-5;-8;-6
5;9;47;39;-9;-14;-1;-17
22;7;19;41;-2;-15;0;-15
39;14;41;4;-5;-15;-16;-10
10;5;3;17;-14;-1;-10;-8
35;45;5;10;-12;-1;-11;-8
11;8;47;21;-18;-17;-3;-13
15;39;38;42;-16;-2;-20;-10
13;26;8;15;-6;-16;-1;-16
41;24;48;2;-4;-8;-6;-17
42;27;29;15;-8;-20;-3;0
17;1;3;4;-1;-15;-6;-6
2;26;20;32;-8;-7;-3;-8
16;32;28;27;-14;-16;-18;-13
34;46;17;12;-7;-7;-20;-9
23;18;45;6;-13;-14;-14;-15
30;47;37;42;-14;-20;-1;-7
7;12;7;4;-17;-8;-20;-14
46;8;39;2;-11;-4;-8;-11
39;4;29;36;-13;-16;-2;-5
19;33;11;42;-19;-13;-10;-20
19;30;26;9;-1;-13;-12;-15
29;41;2;49;-19;-1;-11;-16
34;22;21;17;-10;-8;0;-18
27;30;39;32;-19;-7;-7;-1
49;16;25;15;-7;-2;-9;-8
0;12;3;40;-18;-5;-8;-13
18;3;16;42;-18;-19;-19;-7
27;20;23;19;-15;-17;-8;-19
9;16;32;20;-1;0;-8;-15
23;49;21;12;-11;-19;0;-6
5;14;21;9;-6;-9;-6;-6
22;40;9;39;-1;-10;-14;-19
36;35;2;2;-19;-14;-15;-7
44;48;25;36;-12;-17;-6;-9
44;25;37;3;-1;-8;-6;-16
20;7;45;14;-2;-16;-9;-2
21;30;44;36;-13;-19;-16;-10
44;15;23;7;-3;-19;-2;-16
45;43;25;24;-19;-3;-8;-11
16;13;12;30;-20;-1;-9;-8
7;42;13;6;-3;-13;-11;-18
28;21;39;15;-1;-16;-14;-14
15;31;16;9;-14;-18;-5;-9
4;27;25;40;-7;0;-2;-8
39;29;32;28;-14;-2;-15;-6
16;45;48;42;-11;-7;-13;-18
3;29;21;27;-12;-1;-18;-14
40;47;22;19;-7;-6;0;-15
4;18;49;39;-20;-2;-10;-20
49;39;41;30;-19;-6;-9;-9
11;12;8;16;-4;-9;-11;0
10;42;44;27;-18;-7;0;-3
3;8;47;2;-5;-10;-10;-2
13;40;20;5;-18;-11;0;-19
7;32;6;38;-19;-20;-20;-19
14;17;4;44;-12;-12;-20;-20
13;4;18;14;-16;-19;0;-12
9;23;26;43;-12;-3;-11;-17
10;20;27;47;-19;-16;-9;-14
30;36;8;32;-13;-20;-11;-15
5;6;9;36;-13;-8;-11;-6
27;42;16;48;-14;-8;-7;-18
27;5;2;49;-5;0;-4;-13
38;18;4;37;-10;-16;-5;-18
7;1;49;2;-1;-3;-1;-2
17;8;7;20;-19;-12;-12;-8
17;13;30;21;-3;-18;-4;-6
13;1;3;16;-18;-6;-5;-20
29;33;39;47;-6;-17;-10;-15
25;30;44;40;-4;-15;-15;-20
33;26;11;0;-10;-4;-9;-2
44;3;31;39;-17;-1;-12;-12
37;14;6;7;-18;-5;-17;-4
33;18;31;38;-13;-13;0;0
34;43;36;43;-15;-14;-16;-11
37;18;43;30;-19;-4;-16;-19
44;11;22;46;-8;-8;-20;-10
34;11;13;22;0;-6;-14;-11
43;4;18;1;-16;-16;-20;-12
44;22;39;26;-9;-11;-5;-10
19;14;14;23;-1;-14;-7;-11
15;27;28;8;-2;-9;-18;-12
21;33;47;22;-13;-6;-10;-18
9;20;1;19;-12;-10;-17;-19
33;41;19;23;-2;-9;-17;-14
16;49;39;19;-7;-6;-11;-1
11;34;8;44;-20;-13;0;-1
45;15;5;4;-19;-1;-18;-18
40;45;33;2;-16;-20;-5;0
47;22;46;45;-15;-9;-13;-3
13;36;10;15;-6;-19;-8;-17
8;34;25;37;-13;-8;-12;-1
38;29;5;29;-1;-11;-12;0
29;46;9;25;-9;-10;-5;-4
1;29;25;14;-6;-8;-9;-5
22;17;46;4;-19;-10;-10;-15
7;21;19;5;-2;-17;-14;-2
7;19;19;43;-5;-6;-19;-2
37;48;45;39;-11;-13;-5;-11
42;38;40;38;-14;-17;-14;-6
49;6;40;25;-2;-4;-1;-9
8;42;0;45;-6;-7;-14;-19
36;16;6;45;-12;-8;-8;-5
49;24;27;15;-3;-16;-6;-8
27;49;45;16;-3;-20;-13;-8
13;29;48;18;0;-19;-5;-1
18;48;25;43;-17;-20;-11;-11
1;22;5;17;-12;-18;-11;-17
29;26;0;3;-13;-5;-17;-7
26;25;5;1;-18;-1;-7;-17
42;36;38;38;-20;0;-17;-2
1;28;23;26;-19;-8;-14;-15
1;9;48;15;0;-7;-15;-12
15;8;1;32;-19;0;-18;-17
34;49;27;13;-1;-9;-9;-18
20;21;30;40;-1;-9;-4;-1
14;1;31;33;-4;-4;-19;-5
15;4;5;13;-12;-1;-18;-8
38;24;46;42;-19;-13;-9;-8
29;30;19;22;-6;-10;-13;-19
26;38;40;3;-8;-16;-17;-12
12;11;23;27;-16;-14;-15;-2
38;2;29;4;-10;-18;-7;-4
26;32;45;16;-12;-8;-13;-11
28;30;14;26;-16;-5;-15;-8
20;28;13;42;-5;-17;-10;-15
3;35;34;15;-11;-5;-10;-16
12;33;20;30;-10;-10;-14;-5
6;1;33;15;-14;-13;-5;-13
14;31;29;6;-1;-7;-8;-6
31;39;29;37;-8;-15;-16;-4
18;33;8;41;-2;-18;-11;-16
48;41;5;37;-12;-10;-5;-20
27;36;0;0;-18;-2;-17;0
44;43;31;46;-13;-11;-5;-12
35;18;24;19;-20;-1;-4;-12
10;27;0;36;-3;-9;-18;-11
37;2;32;13;-10;-10;-12;-20
20;27;8;12;-7;-5;-6;-14
28;8;4;13;-12;-11;-10;-7
42;48;23;22;-10;-5;0;-6
26;35;0;15;-16;-16;-11;-20
8;24;32;10;-3;-18;-11;-12
25;20;13;49;-18;-4;-12;-10
2;48;42;23;-13;-15;-11;-10
12;37;23;37;0;-10;-6;-9
35;9;49;14;-1;-3;-11;-20
22;4;30;24;-13;-2;-10;-18
14;39;9;22;-12;-2;-6;-7
27;30;18;30;-20;-16;-4;-5
36;49;21;40;-3;-8;-7;-5
29;0;20;36;-9;-12;-13;-12
17;3;21;34;-14;-17;-14;-14
41;21;49;24;-12;-16;-1;-2
8;27;25;19;-16;-3;-18;-12
10;16;23;2;-8;-14;-17;-18
11;24;38;17;-20;0;0;-16
45;4;37;37;-2;-15;-10;-10
45;8;27;14;-8;-3;-16;-17
2;18;45;17;-7;-18;-11;0
31;25;11;40;-5;-16;-10;-6
17;25;36;20;-9;-10;-2;-2
32;0;4;29;-8;-4;0;-15
47;26;9;7;-9;-17;-3;-19
31;5;25;7;-15;-2;0;-4
21;31;29;16;-5;-18;-7;-1
25;29;31;48;-8;-1;-8;-14
19;28;45;30;-11;-19;-10;-8
26;38;9;12;-16;-3;-10;-20
34;17;44;40;-11;-13;-10;-14
10;26;1;3;-18;-4;-17;-10
48;24;41;5;-14;-10;-14;-9
5;23;38;19;-3;-1;-14;-1
42;1;38;18;-10;-2;-11;-10
23;43;33;32;-15;-4;-8;-4
22;15;35;29;-13;-12;-8;-14
20;30;8;46;-11;-5;0;-11
26;15;18;26;-19;-6;-17;-10
1;43;0;39;-2;-6;-19;-6
47;31;31;18;0;0;-2;-10
24;42;40;18;-6;-12;-6;0
42;41;43;9;-1;-8;-3;-7
27;18;18;46;-14;-5;-14;-3
10;44;10;7;-15;-13;-11;-13
39;2;42;22;-2;-15;-4;-12
14;10;33;39;-20;-4;-3;-14
5;32;26;43;-11;0;-16;-8
5;31;23;3;-5;-2;-5;-13
43;10;28;27;-6;-6;-12;-5
26;6;20;28;-5;-18;-6;-14
30;45;9;39;0;-15;-20;-15
24;1;20;1;-11;-1;-16;-13
23;12;36;13;-10;-14;-3;-12
4;28;38;37;-20;-4;-3;-1
26;46;10;15;-2;-17;0;-9
22;45;15;9;-7;-15;-19;-9
15;48;6;19;-15;-4;0;-3
11;45;44;40;0;-20;-15;-5
10;9;24;17;-6;-9;-7;0
14;39;40;11;-3;-16;-3;-4
25;38;0;23;-17;-14;-20;-16
33;45;40;16;-4;-12;-16;-11
45;33;35;27;-11;-14;-15;-1
17;7;18;4;-11;-12;-15;-15
14;3;1;42;-19;-7;-8;-7
14;48;26;16;-10;-3;-19;-19
18;19;0;17;-16;-2;-10;-17
16;49;44;9;-5;-5;-3;-3
31;38;17;33;-19;-5;-13;-5
27;45;11;48;-7;-6;-13;-13
32;23;7;2;-13;-5;-19;-2
0;4;26;12;-14;-1;-17;-4
3;40;3;25;-7;-14;-16;-1
16;31;23;10;-18;0;-11;-17
5;28;4;31;-12;-20;-13;-16
44;31;9;20;-15;-6;-4;-10
25;34;35;9;-1;-4;0;-18
35;45;48;21;-13;-18;-2;-9
46;29;46;20;-16;-1;-14;-18
17;44;27;16;-7;-20;-20;-7
45;5;41;0;-12;-12;-15;-8
0;15;2;17;-12;-17;-15;-17
20;37;41;6;-17;-19;-10;-14
3;32;3;1;-5;-4;-5;-18
0;8;4;29;-12;-16;-9;-20
24;1;27;33;-5;-1;-15;-12
17;9;28;18;-16;-1;-17;-9
7;30;13;39;0;-12;-6;-14
34;44;29;24;-20;-18;-7;-9
10;34;38;5;-7;-5;-15;-18
30;27;42;35;-18;-5;-13;-15
38;3;2;29;-2;-2;-7;-10
30;33;23;24;-9;-5;-13;-7
23;7;44;35;-7;-17;0;-13
3;40;0;1;-18;-10;0;-18
12;1;34;16;-17;-20;-6;-18
47;31;36;42;-3;-18;-5;0
5;31;33;49;-17;-15;-10;-14
8;30;37;9;-6;-17;-9;-14
1;44;32;37;-9;-17;-17;-6
41;27;37;46;-12;-10;-3;-1
22;37;43;2;-17;-19;-19;-5
1;26;7;42;0;-1;-11;-15
47;0;27;37;-13;-20;-17;-5
22;21;13;28;-10;-1;-3;-3
30;12;18;42;-14;-16;-20;-20
27;39;19;23;-17;-5;-5;-5
46;31;47;46;-11;-15;-4;-9
10;20;11;3;-14;-18;-2;-13
39;8;47;10;-7;-5;-1;-18
23;26;39;15;-14;-16;-8;-17
48;41;28;40;-13;-10;-10;-20
43;0;25;1;-16;-20;-2;-4
29;11;35;38;-3;-6;-9;-11
7;24;12;34;-13;-6;-17;-5
14;25;36;15;-17;-15;-3;-18
30;10;37;48;-15;-11;-18;-18
12;21;1;18;-8;-4;-5;0
6;39;3;2;-14;-9;-3;-10
47;22;17;0;-15;-6;-19;-9
20;45;37;22;-16;-3;-6;-19
29;19;49;3;-2;-15;-5;-15
43;4;43;18;-18;-13;-19;-4
30;29;18;0;-6;-13;-4;-8
33;28;28;28;-17;-7;-17;-16
0;33;17;26;-16;-5;-5;-4
20;38;20;7;-11;-7;-5;-13
7;0;0;32;-11;-4;-5;-7
14;35;33;34;-17;-20;-6;-9
18;33;16;13;-9;-15;-4;-19
24;30;13;26;-1;-18;-2;-14
18;18;26;31;-20;-19;-2;-8
44;11;31;36;-4;-3;-7;0
13;1;46;10;-6;-16;-19;-12
28;42;2;11;-17;-5;-14;-2
1;38;3;9;-13;-15;-9;-15
43;17;15;2;-14;-2;-4;-10
42;22;47;12;-18;-20;-19;-6
31;39;13;47;-16;-2;-9;-14
15;47;41;31;-20;-10;-8;0
33;41;12;49;-9;-18;-15;-7
43;29;11;4;-6;-7;-9;-16
0;6;38;38;-11;-7;-1;-10
28;19;5;21;-12;-17;-5;-10
39;25;40;2;-2;0;-16;-8
16;6;7;23;-1;-7;-16;-3
8;19;10;35;-16;-1;-9;-12
9;14;31;44;-20;-20;-3;-2
9;17;11;24;-4;-17;-19;-6
30;34;11;7;-20;-6;-9;-13
16;43;9;12;-16;-16;-20;-11
15;5;36;44;-13;-5;-13;-9
22;43;25;44;-3;-8;-15;-20
35;28;27;33;-1;-1;-2;-8
21;36;22;22;-17;-16;-18;0
8;10;6;14;-15;-11;-4;-20
34;46;22;15;-13;-9;-6;-20
0;8;33;30;0;-13;-9;-13
29;11;48;29;-2;-20;-19;-19
46;14;27;11;-11;-15;-7;-6
24;23;26;37;-4;-10;-14;-17
35;34;46;41;0;-2;-12;-11
12;33;17;45;-7;-19;-13;-6
33;39;36;15;-15;-4;-9;-13
2;20;36;15;0;0;-19;-2
5;12;47;32;-12;-14;-17;-5
2;10;1;32;-12;-20;-16;-18
18;12;13;16;-10;-11;-8;-3
26;10;41;30;-1;-19;-1;-18
29;39;19;44;-6;-19;-11;-14
2;43;39;18;-4;0;-7;-6
40;32;32;5;-9;-19;-15;-20
19;26;3;43;-15;-1;-4;-4
24;31;2;9;-2;-11;-14;-8
13;11;27;46;-9;-2;-12;-6
14;45;28;0;-19;-19;-14;-8
26;34;2;14;-4;-13;-2;-9
11;47;28;36;-18;-3;-6;-19
16;7;20;13;-18;-9;-6;-15
48;43;33;32;-6;-9;-9;-18
21;35;21;21;-20;-18;-18;-7
44;19;29;39;-18;-5;-2;0
47;49;11;23;-3;-10;-1;-12
48;29;20;4;-13;-14;-11;-9
15;44;28;33;-10;-11;-8;-1
32;22;38;31;-16;-14;-7;0
30;44;27;3;-18;-8;-19;-12
29;45;5;5;0;-6;-16;-7
6;4;4;42;-12;-10;-16;-3
31;14;7;22;-8;-10;-19;-8
18;25;0;9;-4;-6;-17;-2
6;5;12;3;-7;-9;0;-15
45;17;6;44;-15;-4;-4;-6
18;12;30;10;-3;-11;-13;-8
46;20;15;22;-16;-11;-4;-20
8;25;45;10;-4;-8;-15;-11
18;21;35;24;-13;-9;-20;-8
23;2;41;2;-6;-5;-19;-1
23;6;31;49;-16;-4;-3;-7
42;15;8;7;-19;-10;-7;-2
27;39;21;24;-2;-17;-13;-16
11;21;48;23;-17;-15;-2;-1
30;3;25;18;-15;-16;-14;-4
41;23;26;44;-10;-9;-15;-1
45;14;8;33;-8;-9;-10;-4
0;4;40;36;-17;-12;-3;-16
43;10;14;9;-4;-14;-19;-20
11;30;9;41;-20;-15;-1;-12
2;24;4;23;-6;-15;-10;-17
43;3;49;36;-1;-14;-13;-4
17;29;8;17;-12;-12;-14;-9
44;35;14;18;-8;-18;-14;-19
30;24;21;27;-1;-16;-3;-6
27;26;18;0;-6;-13;-18;-16
29;48;24;29;-13;-18;-10;-17
31;43;36;21;-7;-16;-8;0
42;30;28;31;-20;-18;-3;-9
41;22;21;31;-18;-17;-2;-4
14;35;22;6;-11;-6;-15;-11
45;34;48;3;-11;-12;-14;-5
37;32;14;7;-7;-4;-10;-18
11;19;49;35;-19;-4;-14;-10
39;25;32;5;-10;-2;-5;-17
0;41;3;32;-16;-6;-9;-8
22;39;40;3;-11;-20;-5;-4
23;3;35;40;-5;-16;-8;-6
36;28;30;32;-10;-1;-6;-2
24;26;30;24;-13;-11;-18;-8
33;33;35;41;-11;-8;-1;-11
15;27;19;32;-19;-13;-17;-14
22;36;17;13;-3;-6;-19;-6
48;15;18;9;-4;-6;-4;-8
37;14;35;33;-16;-4;-14;-12
0;48;23;24;-6;-16;-19;0
6;16;23;13;-8;-18;-18;-4
18;7;35;9;-5;-4;-11;-2
30;36;10;13;-18;-3;-11;-11
12;8;45;31;-16;-9;-7;-15
37;40;45;20;-11;-1;-3;-4
16;41;25;38;-17;-12;-8;-20
40;6;1;22;-8;-7;-18;-10
28;8;2;10;-6;-9;-7;-4
29;45;47;23;-3;-12;-15;0
