q0p0;q0p1;q0p2;q1p0;q1p1;q1p2;q2p0;q2p1;q2p2;s[0, 3];s[0, 4];s[0, 5];s[0, 6];s[0, 7];s[0, 8];s[1, 3];s[1, 4];s[1, 5];s[1, 6];s[1, 7];s[1, 8];s[2, 3];s[2, 4];s[2, 5];s[2, 6];s[2, 7];s[2, 8];s[3, 6];s[3, 7];s[3, 8];s[4, 6];s[4, 7];s[4, 8];s[5, 6];s[5, 7];s[5, 8];cost_ranking 0;cost_ranking 1;cost_ranking 2;cost_ranking 3;cost_ranking 4;cost_ranking 5;cost_ranking 6;cost_ranking 7;cost_ranking 8;cost_ranking 9;cost_ranking 10;cost_ranking 11;cost_ranking 12;cost_ranking 13;cost_ranking 14;cost_ranking 15;cost_ranking 16;cost_ranking 17;cost_ranking 18;cost_ranking 19;cost_ranking 20;cost_ranking 21;cost_ranking 22;cost_ranking 23;cost_ranking 24;cost_ranking 25;cost_ranking 26
33;7;32;42;45;1;45;32;17;63;75;21;67;61;49;48;48;8;52;35;4;61;73;14;71;58;31;74;56;44;70;66;43;44;21;16;4;8;14;16;21;21;31;35;43;44;44;48;48;49;52;56;58;61;61;63;66;67;70;71;73;74;75
35;38;15;46;5;3;11;25;33;71;22;26;26;57;61;76;43;22;31;47;59;53;20;16;8;31;28;44;65;71;-2;30;22;6;18;33;-2;6;8;16;18;20;22;22;22;26;26;28;30;31;31;33;43;44;47;53;57;59;61;65;71;71;76
35;35;2;36;17;26;27;44;45;57;44;58;59;59;62;58;36;43;47;67;66;20;3;12;29;38;40;49;66;77;43;53;42;53;70;67;3;12;20;29;36;38;40;42;43;43;44;47;49;53;53;57;58;58;59;59;62;66;66;67;67;70;77
1;5;17;22;40;0;36;13;24;7;26;-17;18;9;19;17;44;-13;36;9;17;30;47;1;40;12;32;51;15;35;63;37;45;16;-1;12;-17;-13;-1;1;7;9;9;12;12;15;16;17;17;18;19;26;30;32;35;36;37;40;44;45;47;51;63
4;37;3;11;21;6;28;4;21;9;9;-5;16;5;15;28;44;36;59;33;53;14;19;2;28;3;4;27;0;26;31;18;37;21;8;8;-5;0;2;3;4;5;8;8;9;9;14;15;16;18;19;21;26;27;28;28;31;33;36;37;44;53;59
8;33;17;2;47;24;7;18;41;-9;39;31;5;6;37;23;74;53;20;41;59;6;61;33;18;31;52;-3;8;23;44;59;70;29;42;49;-9;-3;5;6;6;8;18;20;23;23;29;31;31;33;37;39;41;42;44;49;52;53;59;59;61;70;74
6;26;44;43;39;30;2;44;18;44;35;20;6;36;23;57;56;48;19;65;24;71;82;59;32;69;52;38;72;56;33;64;40;26;71;35;6;19;20;23;24;26;32;33;35;35;36;38;40;44;48;52;56;56;57;59;64;65;69;71;71;72;82
42;16;47;16;19;31;23;22;11;56;45;63;51;62;35;12;28;45;22;26;15;57;63;63;68;59;52;39;32;22;30;39;14;54;41;30;12;14;15;22;22;26;28;30;30;32;35;39;39;41;45;45;51;52;54;56;57;59;62;63;63;63;68
29;7;31;43;7;25;16;3;38;57;26;35;45;28;61;40;6;31;23;-5;35;70;31;47;40;33;68;48;31;72;19;-8;31;21;19;46;-8;-5;6;19;19;21;23;26;28;31;31;31;31;33;35;35;40;40;45;46;47;48;57;61;68;70;72
20;47;8;44;47;4;28;22;45;60;56;8;40;42;63;75;75;41;74;64;77;41;50;-8;34;20;52;57;50;72;70;56;91;15;11;37;-8;8;11;15;20;34;37;40;41;41;42;50;50;52;56;56;57;60;63;64;70;72;74;75;75;77;91
9;9;8;38;24;43;9;2;1;47;28;43;-1;8;7;28;22;41;3;7;6;44;31;41;6;-4;-1;36;26;29;28;15;10;45;35;28;-4;-1;-1;3;6;6;7;7;8;10;15;22;26;28;28;28;28;29;31;35;36;41;41;43;44;45;47
24;16;23;3;27;2;19;42;1;9;39;25;30;63;15;15;33;8;32;52;17;12;45;22;38;54;24;22;30;-14;40;49;11;7;43;-4;-14;-4;7;8;9;11;12;15;15;17;22;22;24;25;30;30;32;33;38;39;40;43;45;49;52;54;63
43;22;12;23;15;42;40;12;28;54;48;69;81;42;67;36;23;55;60;33;30;31;9;53;44;22;35;62;22;50;43;14;29;72;53;56;9;14;22;22;23;29;30;31;33;35;36;42;43;44;48;50;53;53;54;55;56;60;62;67;69;72;81
18;38;18;7;32;11;34;29;12;17;32;25;33;46;12;35;55;41;67;63;48;14;31;15;51;32;22;35;23;19;51;52;37;31;39;13;12;13;14;15;17;19;22;23;25;31;31;32;32;33;35;35;37;39;41;46;48;51;51;52;55;63;67
14;41;40;22;49;23;44;33;35;35;58;32;55;47;49;43;90;52;77;59;65;42;78;46;78;57;75;48;43;43;91;69;76;63;40;43;32;35;40;42;43;43;43;43;46;47;48;49;52;55;57;58;59;63;65;69;75;76;77;78;78;90;91
6;32;45;45;45;15;9;27;25;45;31;14;-4;20;27;58;67;45;23;45;54;87;73;45;39;72;56;45;54;56;40;55;64;23;30;25;-4;14;20;23;23;25;27;30;31;39;40;45;45;45;45;45;54;54;55;56;56;58;64;67;72;73;87
22;43;14;34;37;15;24;23;39;41;39;21;45;41;43;67;69;56;62;62;64;47;38;14;19;22;49;56;55;56;48;42;72;26;31;43;14;19;21;22;26;31;38;39;41;41;42;43;43;45;47;48;49;55;56;56;56;62;62;64;67;69;72
0;39;20;1;8;6;43;25;4;-4;-5;-13;25;21;-14;40;35;41;73;55;43;5;26;20;53;43;6;25;12;0;32;13;-2;41;23;-10;-14;-13;-10;-5;-4;-2;0;5;6;12;13;20;21;23;25;25;26;32;35;40;41;41;43;43;53;55;73
32;47;38;31;10;4;46;15;36;44;26;19;76;38;61;76;51;43;78;56;78;58;30;23;78;52;56;67;41;57;46;14;36;48;7;29;7;14;19;23;26;29;30;36;38;41;43;44;46;48;51;52;56;56;57;58;61;67;76;76;78;78;78
5;47;17;21;49;7;7;26;2;14;38;3;0;14;0;54;85;36;48;67;44;33;48;23;17;23;16;15;44;23;39;63;36;12;18;-9;-9;0;0;3;12;14;14;15;16;17;18;23;23;23;33;36;36;38;39;44;44;48;48;54;63;67;85
1;43;19;7;39;34;19;6;29;5;26;33;9;-6;26;30;64;60;46;46;69;18;41;42;34;13;36;16;4;16;56;26;64;51;20;51;-6;4;5;9;13;16;16;18;20;26;26;26;30;33;34;36;41;42;46;46;51;51;56;60;64;64;69
46;33;47;15;41;43;25;28;37;43;74;75;70;63;81;38;55;65;39;45;70;47;79;75;58;63;84;21;26;38;48;69;65;62;66;76;21;26;38;38;39;43;45;47;48;55;58;62;63;63;65;65;66;69;70;70;74;75;75;76;79;81;84
34;25;20;3;17;20;34;48;4;29;37;45;64;71;22;14;28;36;47;62;19;8;36;35;47;56;22;23;49;4;39;46;14;46;68;12;4;8;12;14;14;19;22;22;23;28;29;35;36;36;37;39;45;46;46;47;47;49;56;62;64;68;71
34;2;23;17;9;47;35;23;3;47;34;73;62;55;30;18;-1;42;25;19;2;37;23;69;42;28;15;41;30;8;24;15;12;66;62;47;-1;2;8;12;15;15;18;19;23;24;25;28;30;30;34;37;41;42;42;47;47;55;62;62;66;69;73
48;39;47;20;28;36;15;28;17;50;76;82;51;74;50;55;47;57;53;66;50;62;69;83;60;73;50;26;32;34;40;54;39;41;46;38;26;32;34;38;39;40;41;46;47;50;50;50;50;51;53;54;55;57;60;62;66;69;73;74;76;82;83
37;8;0;14;24;0;40;30;35;36;60;22;58;60;61;18;28;-8;38;23;30;-6;10;-4;39;16;19;42;27;36;45;37;57;36;16;35;-8;-6;-4;10;16;16;18;19;22;23;27;28;30;35;36;36;36;37;38;39;42;45;57;58;60;60;61
4;47;4;7;37;24;16;46;41;6;38;13;6;36;29;35;83;52;46;77;72;1;34;21;0;30;35;21;45;30;35;74;68;39;61;47;0;1;6;6;13;21;21;29;30;30;34;35;35;35;36;38;39;45;46;47;52;61;68;72;74;77;83
11;14;3;33;14;16;32;33;48;42;21;23;32;36;45;34;19;29;37;33;58;22;7;3;22;23;33;63;59;68;30;32;49;45;46;47;3;7;19;21;22;22;23;23;29;30;32;32;33;33;34;36;37;42;45;45;46;47;49;58;59;63;68
11;20;20;5;27;11;10;43;27;13;31;12;20;42;33;7;43;23;26;62;31;19;35;23;28;63;45;12;40;28;26;65;41;3;38;33;3;7;12;12;13;19;20;23;23;26;26;28;28;31;31;33;33;35;38;40;41;42;43;45;62;63;65
3;37;19;24;0;12;21;37;12;15;-6;4;9;26;-3;58;33;45;46;68;40;31;7;18;37;40;20;35;46;34;4;33;4;19;49;15;-6;-3;4;4;4;7;9;15;15;18;19;20;26;31;33;33;34;35;37;40;40;45;46;46;49;58;68
36;30;35;32;36;4;3;49;25;49;62;37;39;84;59;47;50;24;21;59;45;60;66;35;34;77;55;22;63;48;32;82;53;-3;37;26;-3;21;22;24;26;32;34;35;37;37;39;45;47;48;49;50;53;55;59;59;60;62;63;66;77;82;84
34;33;47;15;1;3;20;15;12;29;35;17;38;31;41;31;19;31;42;30;44;51;48;50;55;55;54;25;30;8;12;13;-5;14;13;-2;-5;-2;8;12;13;13;14;17;19;25;29;30;30;31;31;31;35;38;41;42;44;48;50;51;54;55;55
20;28;48;39;43;43;43;48;5;49;46;52;62;49;15;63;60;63;58;75;18;82;74;77;91;87;48;82;68;28;77;89;46;72;88;34;15;18;28;34;46;46;48;49;49;52;58;60;62;63;63;68;72;74;75;77;77;82;82;87;88;89;91
46;9;27;30;24;29;35;11;30;67;65;61;68;57;69;32;20;20;27;18;27;38;42;50;55;33;46;56;26;43;40;27;36;44;40;57;18;20;20;26;27;27;27;32;33;36;38;40;40;42;43;44;46;50;55;56;57;57;61;65;67;68;69
41;47;44;46;3;16;0;2;37;87;30;39;36;33;71;74;31;55;28;43;69;83;39;53;42;33;81;41;30;70;-5;-9;36;9;14;36;-9;-5;9;14;28;30;30;31;33;33;36;36;36;39;39;41;42;43;53;55;69;70;71;74;81;83;87
5;34;3;28;27;36;4;23;2;33;14;32;3;20;3;60;41;66;18;55;33;18;30;36;2;12;-7;18;32;25;17;48;9;27;50;29;-7;2;3;3;9;12;14;17;18;18;18;20;25;27;29;30;32;32;33;33;36;41;48;50;55;60;66
33;23;10;21;1;34;24;47;33;45;33;49;55;60;48;32;20;42;40;65;38;30;7;25;30;51;43;43;50;48;7;33;29;45;72;67;7;7;20;25;29;30;30;32;33;33;38;40;42;43;43;45;45;48;48;49;50;51;55;60;65;67;72
31;15;45;35;19;35;6;29;5;48;30;50;26;46;33;31;22;30;15;37;10;73;59;62;43;54;45;21;61;22;24;37;15;40;54;30;10;15;15;21;22;22;24;26;30;30;30;31;33;37;37;40;43;45;46;48;50;54;54;59;61;62;73
3;47;48;6;2;30;37;2;17;-11;-13;18;34;-14;3;39;37;74;67;31;61;38;47;70;77;43;47;32;-10;18;24;-4;15;50;20;45;-14;-13;-11;-10;-4;3;15;18;18;20;24;31;32;34;37;38;39;43;45;47;47;50;61;67;70;74;77
9;12;31;48;13;27;40;11;14;49;20;34;48;15;6;47;15;37;41;7;15;76;29;53;55;32;30;68;55;51;49;18;10;48;19;36;6;7;10;15;15;15;18;19;20;29;30;32;34;36;37;41;47;48;48;49;49;51;53;55;55;68;76
3;41;21;49;31;3;6;5;38;35;34;3;-11;2;39;76;55;29;43;28;66;62;44;10;13;7;49;37;37;77;17;23;55;-4;4;24;-11;-4;2;3;4;7;10;13;17;23;24;28;29;34;35;37;37;39;43;44;49;55;55;62;66;76;77
8;11;43;24;45;18;11;16;36;23;39;10;6;10;30;28;38;17;3;11;31;54;85;55;36;59;59;24;27;59;38;43;68;29;15;35;3;6;10;10;11;15;17;23;24;27;28;29;30;31;35;36;38;38;39;43;54;55;59;59;59;68;85
43;12;19;16;22;11;16;14;3;51;60;36;52;39;42;23;19;10;16;6;2;26;38;19;30;19;17;23;16;12;23;28;20;25;24;-5;-5;2;6;10;12;16;16;17;19;19;19;20;23;23;23;24;25;26;28;30;36;38;39;42;51;52;60
19;16;42;30;35;37;12;26;15;34;40;38;24;45;22;35;38;46;25;34;17;70;76;65;40;49;55;30;45;35;45;44;45;49;52;46;17;22;24;25;30;34;34;35;35;38;38;40;40;44;45;45;45;45;46;46;49;49;52;55;65;70;76
11;45;44;44;29;22;21;19;32;44;36;15;32;24;32;85;55;55;49;64;68;80;68;49;45;51;65;53;57;66;45;45;42;30;36;52;15;24;30;32;32;36;36;42;44;45;45;45;49;49;51;52;53;55;55;57;64;65;66;68;68;80;85
48;19;8;39;25;26;40;29;28;84;60;58;78;69;66;45;29;30;40;39;46;43;26;25;35;37;31;64;65;53;61;54;42;58;51;44;25;26;29;30;31;35;37;39;40;42;43;44;45;46;51;53;54;58;58;60;61;64;65;66;69;78;84
23;32;2;41;16;19;13;9;14;50;34;30;33;25;25;58;44;32;44;36;33;36;3;3;-4;10;1;52;42;52;23;24;19;23;23;27;-4;1;3;3;10;19;23;23;23;24;25;25;27;30;32;33;33;34;36;36;42;44;44;50;52;52;58
40;31;22;15;26;5;18;46;13;39;49;28;44;84;34;35;45;23;35;66;26;23;47;19;28;51;28;17;55;9;31;71;21;14;44;18;9;14;17;18;19;21;23;23;26;28;28;28;31;34;35;35;39;44;44;45;47;49;51;55;66;71;84
25;43;38;14;9;42;25;46;8;36;23;49;34;63;32;48;37;82;53;71;43;32;31;73;58;77;27;27;47;12;34;41;14;63;71;50;12;14;23;27;27;31;32;32;34;34;36;37;41;43;47;48;49;50;53;58;63;63;71;71;73;77;82
49;10;0;29;11;13;21;11;7;71;50;48;59;42;52;25;8;9;22;16;3;13;9;7;4;-8;-7;30;23;31;16;9;12;32;4;18;-8;-7;3;4;4;7;8;9;9;9;12;13;16;16;18;22;23;25;30;31;32;42;48;50;52;59;71
35;29;25;3;44;46;18;22;38;24;62;72;46;38;69;22;66;71;37;44;48;20;61;60;29;27;55;4;10;33;46;63;73;48;68;68;4;10;20;22;24;27;29;33;37;38;44;46;46;48;48;55;60;61;62;63;66;68;68;69;71;72;73
26;17;20;10;26;14;48;7;4;21;51;27;73;17;18;20;23;19;54;17;12;29;33;17;61;17;7;54;7;-5;57;22;26;52;5;7;-5;5;7;7;7;12;17;17;17;17;18;19;20;21;22;23;26;27;29;33;51;52;54;54;57;61;73
26;2;24;46;8;26;49;31;5;68;19;37;69;54;15;47;9;9;47;13;1;52;27;34;65;46;18;91;68;43;43;33;0;69;51;17;0;1;9;9;13;15;17;18;19;27;33;34;37;43;43;46;47;47;51;52;54;65;68;68;69;69;91
15;3;28;40;43;15;20;24;20;35;43;16;31;39;28;40;35;11;4;7;4;57;51;41;43;45;37;52;47;44;50;64;46;21;37;15;4;4;7;11;15;16;21;28;31;35;35;37;37;39;40;41;43;43;44;45;46;47;50;51;52;57;64
13;16;24;39;9;49;41;10;30;39;10;57;40;10;31;41;23;49;51;6;33;52;28;60;57;25;35;61;29;67;30;0;32;76;48;61;0;6;10;10;23;25;28;29;30;31;32;33;35;39;40;41;48;49;51;52;57;57;60;61;61;67;76
29;13;43;7;31;44;1;23;6;34;60;61;30;45;22;1;39;37;3;26;18;41;61;76;28;47;40;7;20;-1;20;49;22;35;56;41;-1;1;3;7;18;20;20;22;22;26;28;30;34;35;37;39;40;41;41;45;47;49;56;60;61;61;76
37;36;36;18;48;48;21;22;42;40;79;84;53;58;67;41;80;83;40;55;70;49;67;83;44;52;74;23;36;55;69;66;75;49;62;89;23;36;40;40;41;44;49;49;52;53;55;55;58;62;66;67;67;69;70;74;75;79;80;83;83;84;89
17;43;24;19;35;19;41;2;7;21;37;20;57;18;10;44;69;43;79;35;45;31;56;34;45;20;15;51;17;13;67;25;34;56;21;24;10;13;15;17;18;20;20;21;21;24;25;31;34;34;35;37;43;44;45;45;51;56;56;57;67;69;79
20;16;15;37;32;21;46;44;16;55;32;39;51;64;16;49;34;30;52;59;31;34;36;36;41;39;24;75;81;38;63;67;31;65;61;35;16;24;30;31;31;32;34;34;35;36;36;38;39;39;41;49;51;52;55;59;61;63;64;65;67;75;81
12;22;38;6;26;9;30;28;23;3;35;12;26;31;31;9;42;19;51;36;32;36;46;36;62;56;59;35;30;10;38;47;43;32;35;23;3;9;10;12;19;23;26;30;31;31;32;32;35;35;35;36;36;36;38;42;43;46;47;51;56;59;62
4;32;49;6;38;39;34;16;4;6;28;41;34;18;-3;32;59;55;66;41;27;40;76;80;83;62;39;27;8;4;57;45;30;55;49;23;-3;4;6;8;18;23;27;27;28;30;32;34;39;40;41;41;45;49;55;55;57;59;62;66;76;80;83
7;5;8;47;44;46;42;20;6;40;45;35;35;17;5;36;49;31;27;6;-2;45;38;42;39;25;11;69;54;41;83;51;44;73;52;33;-2;5;6;11;17;25;27;31;33;35;35;36;38;39;40;41;42;44;45;45;49;51;52;54;69;73;83
33;48;26;36;2;29;32;18;30;60;26;53;61;46;53;64;38;70;67;48;75;42;16;48;51;41;43;65;41;63;31;18;28;46;47;39;16;18;26;28;31;38;39;41;41;42;43;46;46;47;48;48;51;53;53;60;61;63;64;65;67;70;75
34;15;31;39;33;22;10;25;17;71;49;46;43;42;35;37;47;24;18;21;29;52;61;43;31;52;47;46;58;53;29;58;35;13;35;32;13;18;21;24;29;29;31;32;35;35;35;37;42;43;43;46;46;47;47;49;52;52;53;58;58;61;71
16;42;33;38;47;7;32;9;4;44;54;19;40;13;8;65;70;43;68;46;31;64;71;34;56;31;36;56;30;30;79;40;46;27;11;-8;-8;8;11;13;19;27;30;30;31;31;34;36;40;40;43;44;46;46;54;56;56;64;65;68;70;71;79
13;12;28;20;11;25;6;34;23;15;10;28;3;33;23;23;22;26;-2;31;19;39;28;47;15;51;46;22;36;37;2;30;19;27;57;38;-2;2;3;10;15;15;19;19;22;22;23;23;26;27;28;28;30;31;33;36;37;38;39;46;47;51;57
29;34;26;16;41;6;31;16;18;27;64;26;42;45;28;38;58;22;49;36;40;26;61;14;43;32;30;38;19;17;72;52;52;21;8;15;8;14;15;17;19;21;22;26;26;27;28;30;32;36;38;38;40;42;43;45;49;52;52;58;61;64;72
36;14;13;11;25;7;11;43;10;28;47;41;39;68;32;12;30;5;13;40;4;8;30;5;24;38;19;22;41;21;34;50;16;1;37;6;1;4;5;5;6;8;12;13;16;19;21;22;24;28;30;30;32;34;37;38;39;40;41;41;47;50;68
45;19;24;28;37;4;10;38;34;57;81;37;35;83;73;42;53;6;28;41;41;35;42;27;18;44;49;25;62;55;37;55;56;10;25;26;6;10;18;25;25;26;27;28;35;35;37;37;41;41;42;42;44;49;53;55;55;56;57;62;73;81;83
37;8;37;34;42;18;26;21;16;65;62;45;61;58;46;36;40;8;22;17;19;70;62;55;62;55;43;41;36;45;60;60;44;36;27;14;8;14;17;19;22;27;36;36;36;40;41;43;44;45;45;46;55;55;58;60;60;61;62;62;62;65;70
39;10;0;10;26;29;29;12;11;42;60;60;50;50;44;11;16;25;34;17;19;3;25;29;21;0;3;19;4;13;42;34;20;41;39;27;0;3;3;4;11;13;16;17;19;19;20;21;25;25;27;29;34;34;39;41;42;42;44;50;50;60;60
11;34;9;43;15;15;16;20;7;34;12;20;18;30;11;59;48;41;30;47;33;44;5;22;6;17;12;53;57;36;23;27;3;30;22;9;3;5;6;9;11;12;12;17;18;20;22;22;23;27;30;30;30;33;34;36;41;44;47;48;53;57;59
9;26;47;46;48;39;43;6;13;43;42;34;39;14;16;71;55;52;60;31;37;84;81;76;76;36;52;88;49;51;84;41;43;76;25;35;14;16;25;31;34;35;36;37;39;41;42;43;43;49;51;52;52;55;60;71;76;76;76;81;84;84;88
28;0;34;32;13;35;7;45;25;47;37;61;25;73;34;20;1;19;5;25;7;66;42;64;29;78;44;32;77;42;19;47;21;37;67;50;1;5;7;19;19;20;21;25;25;29;32;34;37;37;42;42;44;47;47;50;61;64;66;67;73;77;78
36;0;13;36;46;39;11;34;39;60;64;57;44;58;56;36;34;27;0;30;23;41;39;35;20;31;45;45;56;56;53;62;71;43;64;78;0;20;23;27;30;31;34;35;36;39;41;43;44;45;45;53;56;56;56;57;58;60;62;64;64;71;78
44;30;21;36;30;12;11;18;10;61;72;37;50;62;42;47;40;32;29;41;27;40;36;16;23;26;29;43;54;29;33;32;37;7;24;17;7;16;17;23;24;26;27;29;29;29;32;32;33;36;37;37;40;40;41;42;43;47;50;54;61;62;72
43;22;4;9;30;15;41;42;0;36;58;48;83;81;29;23;49;34;44;58;12;11;18;11;29;31;-14;30;35;-10;56;65;23;54;53;10;-14;-10;10;11;11;12;18;23;23;29;29;30;31;34;35;36;44;48;49;53;54;56;58;58;65;81;83
2;24;1;1;22;28;9;20;29;-5;4;11;-9;10;31;24;41;34;14;36;43;-11;12;10;-3;19;22;-5;18;25;20;31;43;22;42;39;-11;-9;-5;-5;-3;4;10;10;11;12;14;18;19;20;22;22;24;25;31;31;34;36;39;41;42;43;43
4;12;15;3;27;10;49;24;12;-11;15;11;43;8;11;15;34;8;46;22;22;4;32;6;45;37;17;40;19;10;61;46;24;42;23;8;-11;4;6;8;8;8;10;11;11;15;15;17;19;22;22;23;24;32;34;37;40;42;43;45;46;46;61
32;19;19;31;14;49;20;28;4;54;31;74;51;50;16;48;27;55;29;36;23;34;28;50;20;39;23;51;49;35;16;38;15;68;65;50;15;16;16;20;23;23;27;28;29;31;34;35;36;38;39;48;49;50;50;50;51;51;54;55;65;68;74
23;0;27;12;12;10;25;29;39;17;22;31;30;33;46;-1;-3;-9;13;13;30;21;30;36;33;48;66;25;25;33;37;21;37;33;34;43;-9;-3;-1;13;13;17;21;21;22;25;25;30;30;30;31;33;33;33;33;34;36;37;37;43;46;48;66
45;11;5;32;43;19;27;18;16;77;82;50;55;47;58;34;49;13;19;24;11;25;35;23;16;16;13;56;32;41;63;60;45;45;23;32;11;13;13;16;16;19;23;23;24;25;32;32;34;35;41;45;45;47;49;50;55;56;58;60;63;77;82
34;42;44;24;4;33;31;29;29;54;32;57;50;55;63;53;37;71;65;70;69;54;47;74;69;67;58;41;33;44;18;19;18;60;62;48;18;18;19;32;33;37;41;44;47;48;50;53;54;54;55;57;58;60;62;63;65;67;69;69;70;71;74
23;31;47;32;40;23;35;46;20;48;56;33;46;68;43;47;64;50;64;69;49;61;68;61;72;76;67;49;58;43;66;77;46;45;57;43;33;43;43;43;45;46;46;47;48;49;49;50;56;57;58;61;61;64;64;66;67;68;68;69;72;76;77
10;9;39;29;7;29;39;6;46;36;3;37;42;3;39;25;5;29;33;6;42;51;32;67;65;32;68;54;25;55;36;-6;41;62;31;70;-6;3;3;5;6;25;25;29;31;32;32;33;36;36;37;39;41;42;42;51;54;55;62;65;67;68;70
5;34;40;4;0;29;25;31;37;-5;2;15;22;35;26;28;33;49;47;59;51;42;40;60;55;61;74;18;18;36;16;28;29;38;52;47;-5;2;15;16;18;18;22;26;28;28;29;33;35;36;38;40;42;47;47;49;51;52;55;59;60;61;74
13;28;49;46;27;24;8;3;13;55;40;31;11;0;22;54;37;41;19;13;32;82;56;72;42;33;43;43;41;47;16;23;35;21;11;30;0;11;11;13;16;19;21;22;23;30;31;32;33;35;37;40;41;41;42;43;43;47;54;55;56;72;82
18;13;2;15;35;25;31;40;46;24;45;25;39;48;51;13;38;19;24;35;54;4;25;25;15;25;30;28;49;48;53;63;73;51;52;60;4;13;15;19;24;24;25;25;25;25;28;30;35;38;39;45;48;48;49;51;51;52;53;54;60;63;73
12;49;24;48;10;9;40;34;35;60;2;7;44;26;42;96;48;40;83;72;68;68;21;17;61;50;49;83;77;74;50;44;29;37;34;36;2;7;17;21;26;29;34;36;37;40;42;44;44;48;49;50;50;60;61;68;68;72;74;77;83;83;96
47;18;44;19;35;9;17;9;15;64;68;48;44;36;49;32;36;13;24;13;19;55;77;38;44;50;44;26;24;28;48;26;37;11;14;24;11;13;13;14;19;24;24;24;26;26;28;32;36;36;37;38;44;44;44;48;48;49;50;55;64;68;77
30;1;31;11;48;40;26;35;21;36;59;66;39;59;50;3;30;21;10;29;9;29;70;70;56;52;49;36;44;15;64;72;51;48;70;56;3;9;10;15;21;29;29;30;36;36;39;44;48;49;50;51;52;56;56;59;59;64;66;70;70;70;72
14;12;38;10;38;4;13;45;18;10;40;12;8;57;26;10;40;3;8;37;21;47;61;34;51;66;41;21;45;15;36;73;41;4;33;5;3;4;5;8;8;10;10;12;15;21;21;26;33;34;36;37;40;40;41;41;45;47;51;57;61;66;73
11;42;29;27;6;36;35;27;23;21;-3;36;45;36;31;51;29;67;63;51;51;43;35;50;56;49;32;56;42;36;30;21;11;51;61;39;-3;11;21;21;29;30;31;32;35;36;36;36;39;42;43;45;49;50;51;51;51;51;56;56;61;63;67
2;42;28;14;22;18;43;31;10;10;4;4;38;32;-2;49;63;50;85;64;43;32;49;40;61;43;25;46;25;12;52;34;20;51;45;21;-2;4;4;10;12;20;21;25;25;32;32;34;38;40;43;43;45;46;49;49;50;51;52;61;63;64;85
46;9;28;35;4;40;18;42;49;75;34;77;44;68;95;27;4;43;12;37;45;60;24;48;30;57;69;52;64;78;7;31;38;42;71;78;4;7;12;24;27;30;31;34;37;38;42;43;44;45;48;52;57;60;64;68;69;71;75;77;78;78;95
33;30;20;49;11;17;12;24;44;81;29;39;45;51;77;74;36;30;39;38;68;55;20;24;13;32;61;51;58;88;7;18;39;24;30;59;7;13;18;20;24;24;29;30;30;32;36;38;39;39;39;45;51;51;55;58;59;61;68;74;77;81;88
48;44;47;35;22;38;49;39;26;69;62;83;81;74;62;73;64;78;89;73;58;78;69;69;96;81;65;64;63;52;57;56;45;74;63;61;45;52;56;57;58;61;62;62;63;63;64;64;65;69;69;69;73;73;74;74;78;78;81;81;83;89;96
20;3;45;44;25;9;40;19;6;44;40;25;59;34;12;35;14;3;41;6;-5;87;60;42;80;57;49;68;49;35;57;43;23;43;19;7;-5;3;6;7;12;14;19;23;25;34;35;35;40;41;42;43;43;44;49;49;57;57;59;60;68;80;87
28;25;14;44;20;34;36;27;15;65;40;46;57;37;25;61;37;50;51;52;39;51;23;47;37;22;20;60;55;58;38;44;35;51;49;47;20;22;23;25;35;37;37;37;38;39;40;44;46;47;47;49;50;51;51;51;52;55;57;58;60;61;65
31;11;20;40;30;4;26;20;20;60;60;17;41;47;41;44;36;2;23;20;20;51;37;18;41;32;39;60;51;60;55;40;47;29;20;18;2;17;18;18;20;20;20;23;29;32;36;37;39;40;41;41;41;44;47;47;51;51;55;60;60;60;60
45;26;31;39;15;13;28;4;24;72;56;39;59;41;56;60;30;34;41;15;33;53;29;35;55;24;48;58;41;59;35;6;24;33;17;24;6;15;17;24;24;24;29;30;33;33;34;35;35;39;41;41;41;48;53;55;56;56;58;59;59;60;72
27;28;27;13;30;4;11;35;1;34;38;15;33;47;19;27;52;28;29;49;17;39;53;15;33;55;26;13;45;1;38;65;27;2;25;0;0;1;2;13;15;15;17;19;25;26;27;27;28;29;33;33;34;38;38;39;45;47;49;52;53;55;65
12;29;20;18;34;19;38;13;32;17;34;13;50;18;26;40;56;46;59;24;47;38;53;25;50;18;44;42;28;44;53;35;65;41;18;48;13;17;18;18;18;24;25;26;28;34;35;38;40;41;42;44;44;46;47;48;50;50;53;53;56;59;65
23;36;19;24;30;16;3;12;8;47;38;25;22;22;20;47;49;39;34;45;39;39;33;26;12;30;7;21;35;25;24;30;23;8;23;13;7;8;12;13;20;21;22;22;23;23;24;25;25;26;30;30;33;34;35;38;39;39;39;45;47;47;49
10;28;15;19;42;35;37;32;39;28;38;33;46;27;41;47;65;59;54;40;48;19;46;50;48;33;39;47;34;55;59;68;72;68;49;60;19;27;28;33;33;34;38;39;40;41;46;46;47;47;48;48;49;50;54;55;59;59;60;65;68;68;72
11;5;8;0;29;23;9;28;30;-1;29;24;7;21;30;-12;24;10;-2;18;22;-10;26;27;14;33;34;-3;11;20;33;52;48;32;36;49;-12;-10;-3;-2;-1;7;10;11;14;18;20;21;22;24;24;26;27;29;30;32;33;33;34;36;48;49;52
